camera,clip,sample_idx,ts_utc_raw,lat_deg,lon_deg,speed_mph_from_camera,speed_mph_calculated,speed_source,fix_status,fix_ok,accel_x,accel_y,accel_z,accel_units,gyro_x,gyro_y,gyro_z,gyro_units
ROVE R2 4K Dual,REC20260713-052915-189.mp4,30,2026-07-13T10:29:45+00:00,40.8111332,-96.6894358,0,0.06,from_camera,fix,1,0.09427,-1.11486,0.14168,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,31,2026-07-13T10:29:46+00:00,40.8111332,-96.6894358,0,0.0,from_camera,fix,1,0.09062,-1.11546,0.14116,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,32,2026-07-13T10:29:47+00:00,40.8111332,-96.6894357,0,0.02,from_camera,fix,1,0.09409,-1.11443,0.14278,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,33,2026-07-13T10:29:48+00:00,40.8111332,-96.6894355,0,0.04,from_camera,fix,1,0.08878,-1.11489,0.14329,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,34,2026-07-13T10:29:49+00:00,40.8111333,-96.6894355,0,0.02,from_camera,fix,1,0.09223,-1.11328,0.14139,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,35,2026-07-13T10:29:50+00:00,40.8111333,-96.6894355,0,0.0,from_camera,fix,1,0.09128,-1.1148,0.14119,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,36,2026-07-13T10:29:51+00:00,40.8111333,-96.6894353,0,0.04,from_camera,fix,1,0.09114,-1.11977,0.14358,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,37,2026-07-13T10:29:52+00:00,40.8111333,-96.6894353,0,0.0,from_camera,fix,1,0.08908,-1.11413,0.14235,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,38,2026-07-13T10:29:53+00:00,40.8111333,-96.6894352,0,0.02,from_camera,fix,1,0.09925,-1.11788,0.1407,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,39,2026-07-13T10:29:54+00:00,40.8111335,-96.6894352,0,0.05,from_camera,fix,1,0.08993,-1.1131,0.14358,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,40,2026-07-13T10:29:55+00:00,40.8111335,-96.6894352,0,0.0,from_camera,fix,1,0.09158,-1.11278,0.14162,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,41,2026-07-13T10:29:56+00:00,40.8111333,-96.6894352,0,0.05,from_camera,fix,1,0.09252,-1.11719,0.14393,g,,,,
