clip,sample_idx,ts_utc,fix,lat_deg,lon_deg,speed_mph,bearing_raw,year2k,month,day,hour,minute,second
REC20230712-034809-140.mp4,47,2026-04-26T06:09:11+00:00,1,40.8164135,-96.7762628,48,193,26,4,26,6,9,11
REC20230712-034809-140.mp4,48,2026-04-26T06:09:12+00:00,1,40.8164378,-96.776557,48,194,26,4,26,6,9,12
REC20230712-034809-140.mp4,49,2026-04-26T06:09:13+00:00,1,40.8164623,-96.776851,48,194,26,4,26,6,9,13
REC20230712-034809-140.mp4,50,2026-04-26T06:09:14+00:00,1,40.816486,-96.7771455,48,193,26,4,26,6,9,14
REC20230712-034809-140.mp4,51,2026-04-26T06:09:15+00:00,1,40.8165102,-96.7774388,48,194,26,4,26,6,9,15
REC20230712-034809-140.mp4,52,2026-04-26T06:09:16+00:00,1,40.8165338,-96.7777307,48,194,26,4,26,6,9,16
REC20230712-034809-140.mp4,53,2026-04-26T06:09:17+00:00,1,40.8165572,-96.7780212,48,193,26,4,26,6,9,17
REC20230712-034809-140.mp4,54,2026-04-26T06:09:18+00:00,1,40.8165808,-96.7783112,47,194,26,4,26,6,9,18
REC20230712-034809-140.mp4,55,2026-04-26T06:09:19+00:00,1,40.8166048,-96.7786012,47,194,26,4,26,6,9,19
REC20230712-034809-140.mp4,56,2026-04-26T06:09:20+00:00,1,40.8166298,-96.778893,48,194,26,4,26,6,9,20
REC20230712-034809-140.mp4,57,2026-04-26T06:09:21+00:00,1,40.8166565,-96.7791878,48,194,26,4,26,6,9,21
REC20230712-034809-140.mp4,58,2026-04-26T06:09:22+00:00,1,40.8166868,-96.7794852,49,195,26,4,26,6,9,22
REC20230712-034809-140.mp4,59,2026-04-26T06:09:23+00:00,1,40.8167167,-96.7797847,49,195,26,4,26,6,9,23
REC20230712-034909-141.mp4,0,2026-04-26T06:09:24+00:00,1,40.8167457,-96.7800838,50,196,26,4,26,6,9,24
REC20230712-034909-141.mp4,1,2026-04-26T06:09:25+00:00,1,40.8167882,-96.780389,51,197,26,4,26,6,9,25
REC20230712-034909-141.mp4,2,2026-04-26T06:09:26+00:00,1,40.8168347,-96.780696,51,197,26,4,26,6,9,26
REC20230712-034909-141.mp4,3,2026-04-26T06:09:27+00:00,1,40.8168848,-96.7810027,51,198,26,4,26,6,9,27
REC20230712-034909-141.mp4,4,2026-04-26T06:09:28+00:00,1,40.8169388,-96.781308,51,198,26,4,26,6,9,28
REC20230712-034909-141.mp4,5,2026-04-26T06:09:29+00:00,1,40.8169942,-96.781613,51,199,26,4,26,6,9,29
REC20230712-034909-141.mp4,6,2026-04-26T06:09:30+00:00,1,40.8170512,-96.7819153,50,199,26,4,26,6,9,30
REC20230712-034909-141.mp4,7,2026-04-26T06:09:31+00:00,1,40.8171082,-96.7822148,50,199,26,4,26,6,9,31
REC20230712-034909-141.mp4,8,2026-04-26T06:09:32+00:00,1,40.8171657,-96.7825115,49,200,26,4,26,6,9,32
REC20230712-034909-141.mp4,9,2026-04-26T06:09:33+00:00,1,40.8172288,-96.7828077,50,200,26,4,26,6,9,33
REC20230712-034909-141.mp4,10,2026-04-26T06:09:34+00:00,1,40.8172973,-96.7831005,49,202,26,4,26,6,9,34
REC20230712-034909-141.mp4,11,2026-04-26T06:09:35+00:00,1,40.8173735,-96.7833865,49,204,26,4,26,6,9,35
REC20230712-034909-141.mp4,12,2026-04-26T06:09:36+00:00,1,40.8174543,-96.7836685,49,205,26,4,26,6,9,36
REC20230712-034909-141.mp4,13,2026-04-26T06:09:37+00:00,1,40.8175462,-96.7839415,48,207,26,4,26,6,9,37
REC20230712-034909-141.mp4,14,2026-04-26T06:09:38+00:00,1,40.8176413,-96.7842088,47,207,26,4,26,6,9,38
REC20230712-034909-141.mp4,15,2026-04-26T06:09:39+00:00,1,40.8177367,-96.78447,47,207,26,4,26,6,9,39
REC20230712-034909-141.mp4,16,2026-04-26T06:09:40+00:00,1,40.8178272,-96.7847268,45,206,26,4,26,6,9,40
REC20230712-034909-141.mp4,17,2026-04-26T06:09:41+00:00,1,40.8179135,-96.7849795,43,205,26,4,26,6,9,41
REC20230712-034909-141.mp4,18,2026-04-26T06:09:42+00:00,1,40.8179858,-96.785221,41,204,26,4,26,6,9,42
REC20230712-034909-141.mp4,19,2026-04-26T06:09:43+00:00,1,40.8180473,-96.7854557,39,202,26,4,26,6,9,43
REC20230712-034909-141.mp4,20,2026-04-26T06:09:44+00:00,1,40.8180993,-96.7856847,38,200,26,4,26,6,9,44
REC20230712-034909-141.mp4,21,2026-04-26T06:09:45+00:00,1,40.8181452,-96.7859063,37,200,26,4,26,6,9,45
REC20230712-034909-141.mp4,22,2026-04-26T06:09:46+00:00,1,40.8181883,-96.7861215,34,202,26,4,26,6,9,46
REC20230712-034909-141.mp4,23,2026-04-26T06:09:47+00:00,1,40.8182368,-96.7863102,32,203,26,4,26,6,9,47
REC20230712-034909-141.mp4,24,2026-04-26T06:09:48+00:00,1,40.8182842,-96.7864898,31,203,26,4,26,6,9,48
REC20230712-034909-141.mp4,25,2026-04-26T06:09:49+00:00,1,40.8183287,-96.786665,30,202,26,4,26,6,9,49
REC20230712-034909-141.mp4,26,2026-04-26T06:09:50+00:00,1,40.8183697,-96.7868352,29,202,26,4,26,6,9,50
REC20230712-034909-141.mp4,27,2026-04-26T06:09:51+00:00,1,40.8184083,-96.787,28,202,26,4,26,6,9,51
REC20230712-034909-141.mp4,28,2026-04-26T06:09:52+00:00,1,40.8184522,-96.7871512,26,206,26,4,26,6,9,52
REC20230712-034909-141.mp4,29,2026-04-26T06:09:53+00:00,1,40.818513,-96.7872657,22,215,26,4,26,6,9,53
REC20230712-034909-141.mp4,30,2026-04-26T06:09:54+00:00,1,40.8185812,-96.7873588,20,226,26,4,26,6,9,54
REC20230712-034909-141.mp4,31,2026-04-26T06:09:55+00:00,1,40.818658,-96.7874252,19,233,26,4,26,6,9,55
REC20230712-034909-141.mp4,32,2026-04-26T06:09:56+00:00,1,40.8187403,-96.7874688,19,240,26,4,26,6,9,56
REC20230712-034909-141.mp4,33,2026-04-26T06:09:57+00:00,1,40.8188268,-96.7874937,19,246,26,4,26,6,9,57
REC20230712-034909-141.mp4,34,2026-04-26T06:09:58+00:00,1,40.8189155,-96.7875093,20,251,26,4,26,6,9,58
REC20230712-034909-141.mp4,35,2026-04-26T06:09:59+00:00,1,40.8190162,-96.7875122,21,251,26,4,26,6,9,59
REC20230712-034909-141.mp4,36,2026-04-26T06:10:00+00:00,1,40.8191233,-96.7875138,23,252,26,4,26,6,10,0
REC20230712-034909-141.mp4,37,2026-04-26T06:10:01+00:00,1,40.8192375,-96.7875137,25,252,26,4,26,6,10,1
REC20230712-034909-141.mp4,38,2026-04-26T06:10:02+00:00,1,40.8193553,-96.7875128,26,252,26,4,26,6,10,2
REC20230712-034909-141.mp4,39,2026-04-26T06:10:03+00:00,1,40.8194845,-96.7875108,28,0,26,4,26,6,10,3
REC20230712-034909-141.mp4,40,2026-04-26T06:10:04+00:00,1,40.8196208,-96.7875088,29,0,26,4,26,6,10,4
REC20230712-034909-141.mp4,41,2026-04-26T06:10:05+00:00,1,40.8197612,-96.7875077,31,0,26,4,26,6,10,5
REC20230712-034909-141.mp4,42,2026-04-26T06:10:06+00:00,1,40.819909,-96.7875075,32,0,26,4,26,6,10,6
REC20230712-034909-141.mp4,43,2026-04-26T06:10:07+00:00,1,40.8200663,-96.7875068,33,0,26,4,26,6,10,7
REC20230712-034909-141.mp4,44,2026-04-26T06:10:08+00:00,1,40.8202283,-96.787507,34,252,26,4,26,6,10,8
REC20230712-034909-141.mp4,45,2026-04-26T06:10:09+00:00,1,40.820394,-96.7875108,35,252,26,4,26,6,10,9
REC20230712-034909-141.mp4,46,2026-04-26T06:10:10+00:00,1,40.8205608,-96.7875145,35,252,26,4,26,6,10,10
REC20230712-034909-141.mp4,47,2026-04-26T06:10:11+00:00,1,40.8207247,-96.7875155,34,252,26,4,26,6,10,11
REC20230712-034909-141.mp4,48,2026-04-26T06:10:12+00:00,1,40.8208867,-96.7875122,34,0,26,4,26,6,10,12
REC20230712-034909-141.mp4,49,2026-04-26T06:10:13+00:00,1,40.8210502,-96.7875072,35,0,26,4,26,6,10,13
REC20230712-034909-141.mp4,50,2026-04-26T06:10:14+00:00,1,40.8212175,-96.7875008,36,0,26,4,26,6,10,14
REC20230712-034909-141.mp4,51,2026-04-26T06:10:15+00:00,1,40.8213885,-96.7874972,37,0,26,4,26,6,10,15
REC20230712-034909-141.mp4,52,2026-04-26T06:10:16+00:00,1,40.8215627,-96.7874973,37,252,26,4,26,6,10,16
REC20230712-034909-141.mp4,53,2026-04-26T06:10:17+00:00,1,40.8217392,-96.7875033,38,251,26,4,26,6,10,17
REC20230712-034909-141.mp4,54,2026-04-26T06:10:18+00:00,1,40.8219172,-96.787512,38,252,26,4,26,6,10,18
REC20230712-034909-141.mp4,55,2026-04-26T06:10:19+00:00,1,40.8220957,-96.7875197,38,252,26,4,26,6,10,19
REC20230712-034909-141.mp4,56,2026-04-26T06:10:20+00:00,1,40.8222758,-96.7875215,38,252,26,4,26,6,10,20
REC20230712-034909-141.mp4,57,2026-04-26T06:10:21+00:00,1,40.8224583,-96.7875198,39,0,26,4,26,6,10,21
REC20230712-034909-141.mp4,58,2026-04-26T06:10:22+00:00,1,40.8226427,-96.7875177,39,0,26,4,26,6,10,22
REC20230712-034909-141.mp4,59,2026-04-26T06:10:23+00:00,1,40.8228277,-96.7875157,39,0,26,4,26,6,10,23
REC20230712-034909-141.mp4,60,2026-04-26T06:10:24+00:00,1,40.8230135,-96.7875137,40,0,26,4,26,6,10,24
REC20230712-035009-142.mp4,0,2026-04-26T06:10:25+00:00,1,40.8232002,-96.787512,40,0,26,4,26,6,10,25
REC20230712-035009-142.mp4,1,2026-04-26T06:10:26+00:00,1,40.8233878,-96.7875107,40,0,26,4,26,6,10,26
REC20230712-035009-142.mp4,2,2026-04-26T06:10:27+00:00,1,40.8235767,-96.7875088,40,0,26,4,26,6,10,27
REC20230712-035009-142.mp4,3,2026-04-26T06:10:28+00:00,1,40.8237662,-96.7875068,40,0,26,4,26,6,10,28
REC20230712-035009-142.mp4,4,2026-04-26T06:10:29+00:00,1,40.823956,-96.7875053,40,0,26,4,26,6,10,29
REC20230712-035009-142.mp4,5,2026-04-26T06:10:30+00:00,1,40.8241458,-96.7875043,40,0,26,4,26,6,10,30
REC20230712-035009-142.mp4,6,2026-04-26T06:10:31+00:00,1,40.8243362,-96.787503,41,0,26,4,26,6,10,31
REC20230712-035009-142.mp4,7,2026-04-26T06:10:32+00:00,1,40.8245267,-96.7875015,41,0,26,4,26,6,10,32
REC20230712-035009-142.mp4,8,2026-04-26T06:10:33+00:00,1,40.8247172,-96.7874997,41,0,26,4,26,6,10,33
REC20230712-035009-142.mp4,9,2026-04-26T06:10:34+00:00,1,40.8249092,-96.7874977,41,0,26,4,26,6,10,34
REC20230712-035009-142.mp4,10,2026-04-26T06:10:35+00:00,1,40.8251018,-96.7874958,41,0,26,4,26,6,10,35
REC20230712-035009-142.mp4,11,2026-04-26T06:10:36+00:00,1,40.8252957,-96.7874942,41,0,26,4,26,6,10,36
REC20230712-035009-142.mp4,12,2026-04-26T06:10:37+00:00,1,40.8254892,-96.7874927,41,0,26,4,26,6,10,37
REC20230712-035009-142.mp4,13,2026-04-26T06:10:38+00:00,1,40.8256808,-96.7874902,41,0,26,4,26,6,10,38
REC20230712-035009-142.mp4,14,2026-04-26T06:10:39+00:00,1,40.8258692,-96.7874857,40,0,26,4,26,6,10,39
REC20230712-035009-142.mp4,15,2026-04-26T06:10:40+00:00,1,40.8260563,-96.7874758,40,1,26,4,26,6,10,40
REC20230712-035009-142.mp4,16,2026-04-26T06:10:41+00:00,1,40.826243,-96.787462,40,2,26,4,26,6,10,41
REC20230712-035009-142.mp4,17,2026-04-26T06:10:42+00:00,1,40.8264302,-96.7874493,40,1,26,4,26,6,10,42
REC20230712-035009-142.mp4,18,2026-04-26T06:10:43+00:00,1,40.8266173,-96.7874413,40,0,26,4,26,6,10,43
REC20230712-035009-142.mp4,19,2026-04-26T06:10:44+00:00,1,40.8268048,-96.7874368,40,0,26,4,26,6,10,44
REC20230712-035009-142.mp4,20,2026-04-26T06:10:45+00:00,1,40.8269928,-96.787433,40,0,26,4,26,6,10,45
REC20230712-035009-142.mp4,21,2026-04-26T06:10:46+00:00,1,40.82718,-96.7874293,40,0,26,4,26,6,10,46
REC20230712-035009-142.mp4,22,2026-04-26T06:10:47+00:00,1,40.827367,-96.787427,40,0,26,4,26,6,10,47
REC20230712-035009-142.mp4,23,2026-04-26T06:10:48+00:00,1,40.827553,-96.7874257,40,0,26,4,26,6,10,48
REC20230712-035009-142.mp4,24,2026-04-26T06:10:49+00:00,1,40.8277383,-96.7874253,39,252,26,4,26,6,10,49
REC20230712-035009-142.mp4,25,2026-04-26T06:10:50+00:00,1,40.8279232,-96.7874245,39,0,26,4,26,6,10,50
REC20230712-035009-142.mp4,26,2026-04-26T06:10:51+00:00,1,40.8281068,-96.7874237,39,0,26,4,26,6,10,51
REC20230712-035009-142.mp4,27,2026-04-26T06:10:52+00:00,1,40.8282893,-96.7874242,39,252,26,4,26,6,10,52
REC20230712-035009-142.mp4,28,2026-04-26T06:10:53+00:00,1,40.8284713,-96.787425,39,252,26,4,26,6,10,53
REC20230712-035009-142.mp4,29,2026-04-26T06:10:54+00:00,1,40.828654,-96.7874262,39,0,26,4,26,6,10,54
REC20230712-035009-142.mp4,30,2026-04-26T06:10:55+00:00,1,40.8288367,-96.7874263,39,0,26,4,26,6,10,55
REC20230712-035009-142.mp4,31,2026-04-26T06:10:56+00:00,1,40.829021,-96.7874257,40,0,26,4,26,6,10,56
REC20230712-035009-142.mp4,32,2026-04-26T06:10:57+00:00,1,40.8292067,-96.7874247,40,0,26,4,26,6,10,57
REC20230712-035009-142.mp4,33,2026-04-26T06:10:58+00:00,1,40.8293942,-96.7874223,40,0,26,4,26,6,10,58
REC20230712-035009-142.mp4,34,2026-04-26T06:10:59+00:00,1,40.8295825,-96.7874192,40,0,26,4,26,6,10,59
REC20230712-035009-142.mp4,35,2026-04-26T06:11:00+00:00,1,40.8297733,-96.7874167,41,0,26,4,26,6,11,0
REC20230712-035009-142.mp4,36,2026-04-26T06:11:01+00:00,1,40.8299657,-96.7874167,41,252,26,4,26,6,11,1
REC20230712-035009-142.mp4,37,2026-04-26T06:11:02+00:00,1,40.83016,-96.7874213,42,252,26,4,26,6,11,2
REC20230712-035009-142.mp4,38,2026-04-26T06:11:03+00:00,1,40.8303563,-96.7874252,42,252,26,4,26,6,11,3
REC20230712-035009-142.mp4,39,2026-04-26T06:11:04+00:00,1,40.8305547,-96.787425,43,0,26,4,26,6,11,4
REC20230712-035009-142.mp4,40,2026-04-26T06:11:05+00:00,1,40.8307548,-96.7874232,43,0,26,4,26,6,11,5
REC20230712-035009-142.mp4,41,2026-04-26T06:11:06+00:00,1,40.8309572,-96.7874195,44,0,26,4,26,6,11,6
REC20230712-035009-142.mp4,42,2026-04-26T06:11:07+00:00,1,40.8311618,-96.7874157,44,0,26,4,26,6,11,7
REC20230712-035009-142.mp4,43,2026-04-26T06:11:08+00:00,1,40.8313662,-96.7874125,44,0,26,4,26,6,11,8
REC20230712-035009-142.mp4,44,2026-04-26T06:11:09+00:00,1,40.8315693,-96.7874108,43,0,26,4,26,6,11,9
REC20230712-035009-142.mp4,45,2026-04-26T06:11:10+00:00,1,40.8317705,-96.7874097,43,252,26,4,26,6,11,10
REC20230712-035009-142.mp4,46,2026-04-26T06:11:11+00:00,1,40.8319693,-96.7874088,42,0,26,4,26,6,11,11
REC20230712-035009-142.mp4,47,2026-04-26T06:11:12+00:00,1,40.8321665,-96.7874072,42,0,26,4,26,6,11,12
REC20230712-035009-142.mp4,48,2026-04-26T06:11:13+00:00,1,40.832363,-96.787406,42,0,26,4,26,6,11,13
REC20230712-035009-142.mp4,49,2026-04-26T06:11:14+00:00,1,40.8325607,-96.7874045,42,0,26,4,26,6,11,14
REC20230712-035009-142.mp4,50,2026-04-26T06:11:15+00:00,1,40.832757,-96.7874022,42,0,26,4,26,6,11,15
REC20230712-035009-142.mp4,51,2026-04-26T06:11:16+00:00,1,40.8329533,-96.7874007,42,0,26,4,26,6,11,16
REC20230712-035009-142.mp4,52,2026-04-26T06:11:17+00:00,1,40.8331503,-96.7873993,42,0,26,4,26,6,11,17
REC20230712-035009-142.mp4,53,2026-04-26T06:11:18+00:00,1,40.8333482,-96.7873988,42,0,26,4,26,6,11,18
REC20230712-035009-142.mp4,54,2026-04-26T06:11:19+00:00,1,40.8335448,-96.7873982,42,0,26,4,26,6,11,19
REC20230712-035009-142.mp4,55,2026-04-26T06:11:20+00:00,1,40.8337402,-96.7873975,42,0,26,4,26,6,11,20
REC20230712-035009-142.mp4,56,2026-04-26T06:11:21+00:00,1,40.8339357,-96.787395,42,0,26,4,26,6,11,21
REC20230712-035009-142.mp4,57,2026-04-26T06:11:22+00:00,1,40.8341317,-96.7873918,42,0,26,4,26,6,11,22
REC20230712-035009-142.mp4,58,2026-04-26T06:11:23+00:00,1,40.8343292,-96.787389,42,0,26,4,26,6,11,23
REC20230712-035009-142.mp4,59,2026-04-26T06:11:24+00:00,1,40.8345278,-96.7873858,42,0,26,4,26,6,11,24
REC20230712-035109-143.mp4,0,2026-04-26T06:11:25+00:00,1,40.8347277,-96.7873847,43,0,26,4,26,6,11,25
REC20230712-035109-143.mp4,1,2026-04-26T06:11:26+00:00,1,40.8349293,-96.7873838,43,0,26,4,26,6,11,26
REC20230712-035109-143.mp4,2,2026-04-26T06:11:27+00:00,1,40.835131,-96.7873828,43,0,26,4,26,6,11,27
REC20230712-035109-143.mp4,3,2026-04-26T06:11:28+00:00,1,40.8353333,-96.7873812,43,0,26,4,26,6,11,28
REC20230712-035109-143.mp4,4,2026-04-26T06:11:29+00:00,1,40.8355352,-96.787376,43,0,26,4,26,6,11,29
REC20230712-035109-143.mp4,5,2026-04-26T06:11:30+00:00,1,40.8357367,-96.7873727,43,0,26,4,26,6,11,30
REC20230712-035109-143.mp4,6,2026-04-26T06:11:31+00:00,1,40.8359382,-96.7873698,43,0,26,4,26,6,11,31
REC20230712-035109-143.mp4,7,2026-04-26T06:11:32+00:00,1,40.8361393,-96.7873657,43,0,26,4,26,6,11,32
REC20230712-035109-143.mp4,8,2026-04-26T06:11:33+00:00,1,40.8363402,-96.7873622,43,0,26,4,26,6,11,33
REC20230712-035109-143.mp4,9,2026-04-26T06:11:34+00:00,1,40.8365395,-96.7873587,42,0,26,4,26,6,11,34
REC20230712-035109-143.mp4,10,2026-04-26T06:11:35+00:00,1,40.836735,-96.787355,41,0,26,4,26,6,11,35
REC20230712-035109-143.mp4,11,2026-04-26T06:11:36+00:00,1,40.8369242,-96.7873518,40,0,26,4,26,6,11,36
REC20230712-035109-143.mp4,12,2026-04-26T06:11:37+00:00,1,40.8371063,-96.7873483,38,0,26,4,26,6,11,37
REC20230712-035109-143.mp4,13,2026-04-26T06:11:38+00:00,1,40.8372797,-96.7873437,36,0,26,4,26,6,11,38
REC20230712-035109-143.mp4,14,2026-04-26T06:11:39+00:00,1,40.8374412,-96.7873393,33,0,26,4,26,6,11,39
REC20230712-035109-143.mp4,15,2026-04-26T06:11:40+00:00,1,40.8375902,-96.7873348,31,0,26,4,26,6,11,40
REC20230712-035109-143.mp4,16,2026-04-26T06:11:41+00:00,1,40.8377253,-96.7873313,27,0,26,4,26,6,11,41
REC20230712-035109-143.mp4,17,2026-04-26T06:11:42+00:00,1,40.8378515,-96.7873273,23,0,26,4,26,6,11,42
REC20230712-035109-143.mp4,18,2026-04-26T06:11:43+00:00,1,40.83795,-96.787324,20,0,26,4,26,6,11,43
REC20230712-035109-143.mp4,19,2026-04-26T06:11:44+00:00,1,40.8380412,-96.7873227,17,0,26,4,26,6,11,44
REC20230712-035109-143.mp4,20,2026-04-26T06:11:45+00:00,1,40.8381092,-96.7873198,14,0,26,4,26,6,11,45
REC20230712-035109-143.mp4,21,2026-04-26T06:11:46+00:00,1,40.8381625,-96.7873168,9,0,26,4,26,6,11,46
REC20230712-035109-143.mp4,22,2026-04-26T06:11:47+00:00,1,40.838194,-96.7873138,4,1,26,4,26,6,11,47
REC20230712-035109-143.mp4,23,2026-04-26T06:11:48+00:00,1,40.8382115,-96.7873108,0,15,26,4,26,6,11,48
REC20230712-035109-143.mp4,24,2026-04-26T06:11:49+00:00,1,40.8382097,-96.7873092,0,15,26,4,26,6,11,49
REC20230712-035109-143.mp4,25,2026-04-26T06:11:50+00:00,1,40.8382088,-96.7873092,0,15,26,4,26,6,11,50
REC20230712-035109-143.mp4,26,2026-04-26T06:11:51+00:00,1,40.8382085,-96.7873088,0,15,26,4,26,6,11,51
REC20230712-035109-143.mp4,27,2026-04-26T06:11:52+00:00,1,40.8382085,-96.7873085,0,15,26,4,26,6,11,52
REC20230712-035109-143.mp4,28,2026-04-26T06:11:53+00:00,1,40.838217,-96.7873122,3,245,26,4,26,6,11,53
REC20230712-035109-143.mp4,29,2026-04-26T06:11:54+00:00,1,40.8382363,-96.7873177,10,4,26,4,26,6,11,54
REC20230712-035109-143.mp4,30,2026-04-26T06:11:55+00:00,1,40.8382988,-96.7873067,14,1,26,4,26,6,11,55
REC20230712-035109-143.mp4,31,2026-04-26T06:11:56+00:00,1,40.8383725,-96.7873063,17,252,26,4,26,6,11,56
REC20230712-035109-143.mp4,32,2026-04-26T06:11:57+00:00,1,40.8384622,-96.7873058,21,0,26,4,26,6,11,57
REC20230712-035109-143.mp4,33,2026-04-26T06:11:58+00:00,1,40.8385672,-96.7873042,24,0,26,4,26,6,11,58
REC20230712-035109-143.mp4,34,2026-04-26T06:11:59+00:00,1,40.8386838,-96.7873015,26,0,26,4,26,6,11,59
REC20230712-035109-143.mp4,35,2026-04-26T06:12:00+00:00,1,40.838812,-96.7872987,28,0,26,4,26,6,12,0
REC20230712-035109-143.mp4,36,2026-04-26T06:12:01+00:00,1,40.8389502,-96.7872948,30,0,26,4,26,6,12,1
REC20230712-035109-143.mp4,37,2026-04-26T06:12:02+00:00,1,40.839094,-96.7872922,32,0,26,4,26,6,12,2
REC20230712-035109-143.mp4,38,2026-04-26T06:12:03+00:00,1,40.8392457,-96.7872912,34,0,26,4,26,6,12,3
REC20230712-035109-143.mp4,39,2026-04-26T06:12:04+00:00,1,40.8394105,-96.7872902,36,0,26,4,26,6,12,4
REC20230712-035109-143.mp4,40,2026-04-26T06:12:05+00:00,1,40.8395793,-96.7872873,37,0,26,4,26,6,12,5
REC20230712-035109-143.mp4,41,2026-04-26T06:12:06+00:00,1,40.8397605,-96.7872853,39,0,26,4,26,6,12,6
REC20230712-035109-143.mp4,42,2026-04-26T06:12:07+00:00,1,40.8399463,-96.7872832,39,0,26,4,26,6,12,7
REC20230712-035109-143.mp4,43,2026-04-26T06:12:08+00:00,1,40.8401333,-96.787278,40,0,26,4,26,6,12,8
REC20230712-035109-143.mp4,44,2026-04-26T06:12:09+00:00,1,40.840322,-96.7872732,40,0,26,4,26,6,12,9
REC20230712-035109-143.mp4,45,2026-04-26T06:12:10+00:00,1,40.8405115,-96.7872653,40,0,26,4,26,6,12,10
REC20230712-035109-143.mp4,46,2026-04-26T06:12:11+00:00,1,40.8407015,-96.7872562,40,1,26,4,26,6,12,11
REC20230712-035109-143.mp4,47,2026-04-26T06:12:12+00:00,1,40.8408922,-96.7872468,40,0,26,4,26,6,12,12
REC20230712-035109-143.mp4,48,2026-04-26T06:12:13+00:00,1,40.8410832,-96.7872417,41,0,26,4,26,6,12,13
REC20230712-035109-143.mp4,49,2026-04-26T06:12:14+00:00,1,40.8412748,-96.7872382,41,0,26,4,26,6,12,14
REC20230712-035109-143.mp4,50,2026-04-26T06:12:15+00:00,1,40.8414643,-96.7872357,40,0,26,4,26,6,12,15
REC20230712-035109-143.mp4,51,2026-04-26T06:12:16+00:00,1,40.841651,-96.7872327,39,0,26,4,26,6,12,16
REC20230712-035109-143.mp4,52,2026-04-26T06:12:17+00:00,1,40.8418343,-96.7872323,39,252,26,4,26,6,12,17
REC20230712-035109-143.mp4,53,2026-04-26T06:12:18+00:00,1,40.8420133,-96.7872363,38,252,26,4,26,6,12,18
REC20230712-035109-143.mp4,54,2026-04-26T06:12:19+00:00,1,40.8421878,-96.7872437,37,251,26,4,26,6,12,19
REC20230712-035109-143.mp4,55,2026-04-26T06:12:20+00:00,1,40.8423598,-96.7872502,36,252,26,4,26,6,12,20
REC20230712-035109-143.mp4,56,2026-04-26T06:12:21+00:00,1,40.8425313,-96.7872555,36,252,26,4,26,6,12,21
REC20230712-035109-143.mp4,57,2026-04-26T06:12:22+00:00,1,40.8427038,-96.7872567,37,252,26,4,26,6,12,22
REC20230712-035109-143.mp4,58,2026-04-26T06:12:23+00:00,1,40.8428782,-96.787256,37,0,26,4,26,6,12,23
REC20230712-035209-144.mp4,0,2026-04-26T06:12:24+00:00,1,40.8430555,-96.787253,38,0,26,4,26,6,12,24
REC20230712-035209-144.mp4,1,2026-04-26T06:12:25+00:00,1,40.843234,-96.7872502,38,0,26,4,26,6,12,25
REC20230712-035209-144.mp4,2,2026-04-26T06:12:26+00:00,1,40.8434142,-96.7872468,39,0,26,4,26,6,12,26
REC20230712-035209-144.mp4,3,2026-04-26T06:12:27+00:00,1,40.8435957,-96.7872463,39,252,26,4,26,6,12,27
REC20230712-035209-144.mp4,4,2026-04-26T06:12:28+00:00,1,40.8437778,-96.7872487,39,252,26,4,26,6,12,28
REC20230712-035209-144.mp4,5,2026-04-26T06:12:29+00:00,1,40.8439632,-96.7872505,40,252,26,4,26,6,12,29
REC20230712-035209-144.mp4,6,2026-04-26T06:12:30+00:00,1,40.8441527,-96.7872543,41,252,26,4,26,6,12,30
REC20230712-035209-144.mp4,7,2026-04-26T06:12:31+00:00,1,40.8443453,-96.7872608,41,252,26,4,26,6,12,31
REC20230712-035209-144.mp4,8,2026-04-26T06:12:32+00:00,1,40.8445398,-96.7872715,42,251,26,4,26,6,12,32
REC20230712-035209-144.mp4,9,2026-04-26T06:12:33+00:00,1,40.8447377,-96.7872855,43,251,26,4,26,6,12,33
REC20230712-035209-144.mp4,10,2026-04-26T06:12:34+00:00,1,40.8449373,-96.7872998,42,251,26,4,26,6,12,34
REC20230712-035209-144.mp4,11,2026-04-26T06:12:35+00:00,1,40.8451357,-96.787312,43,251,26,4,26,6,12,35
REC20230712-035209-144.mp4,12,2026-04-26T06:12:36+00:00,1,40.8453325,-96.7873207,42,252,26,4,26,6,12,36
REC20230712-035209-144.mp4,13,2026-04-26T06:12:37+00:00,1,40.8455267,-96.7873277,41,252,26,4,26,6,12,37
REC20230712-035209-144.mp4,14,2026-04-26T06:12:38+00:00,1,40.8457178,-96.7873292,40,0,26,4,26,6,12,38
REC20230712-035209-144.mp4,15,2026-04-26T06:12:39+00:00,1,40.8459063,-96.7873263,40,0,26,4,26,6,12,39
REC20230712-035209-144.mp4,16,2026-04-26T06:12:40+00:00,1,40.8460947,-96.7873232,40,0,26,4,26,6,12,40
REC20230712-035209-144.mp4,17,2026-04-26T06:12:41+00:00,1,40.846283,-96.7873203,40,0,26,4,26,6,12,41
REC20230712-035209-144.mp4,18,2026-04-26T06:12:42+00:00,1,40.84647,-96.7873168,40,0,26,4,26,6,12,42
REC20230712-035209-144.mp4,19,2026-04-26T06:12:43+00:00,1,40.8466555,-96.7873107,39,0,26,4,26,6,12,43
REC20230712-035209-144.mp4,20,2026-04-26T06:12:44+00:00,1,40.8468398,-96.7873058,39,0,26,4,26,6,12,44
REC20230712-035209-144.mp4,21,2026-04-26T06:12:45+00:00,1,40.8470237,-96.7873023,39,0,26,4,26,6,12,45
