clip,sample_idx,ts_utc,active,lat_hem,lon_hem,lat_deg,lon_deg,hour,minute,second,year,month,day
20260426002523_000164F.MP4,44,2026-04-26T06:26:09+00:00,A,N,W,40.8135905,-96.7060221,6,26,9,26,4,26
20260426002523_000164F.MP4,45,2026-04-26T06:26:10+00:00,A,N,W,40.8135864,-96.7059245,6,26,10,26,4,26
20260426002523_000164F.MP4,46,2026-04-26T06:26:11+00:00,A,N,W,40.8135824,-96.7058757,6,26,11,26,4,26
20260426002523_000164F.MP4,47,2026-04-26T06:26:12+00:00,A,N,W,40.8135864,-96.7058431,6,26,12,26,4,26
20260426002523_000164F.MP4,48,2026-04-26T06:26:13+00:00,A,N,W,40.8135864,-96.7058431,6,26,13,26,4,26
20260426002523_000164F.MP4,49,2026-04-26T06:26:14+00:00,A,N,W,40.8135824,-96.7058431,6,26,14,26,4,26
20260426002523_000164F.MP4,50,2026-04-26T06:26:15+00:00,A,N,W,40.8135783,-96.7058594,6,26,15,26,4,26
20260426002523_000164F.MP4,51,2026-04-26T06:26:16+00:00,A,N,W,40.8135783,-96.7058594,6,26,16,26,4,26
20260426002523_000164F.MP4,52,2026-04-26T06:26:17+00:00,A,N,W,40.8135742,-96.7058594,6,26,17,26,4,26
20260426002523_000164F.MP4,53,2026-04-26T06:26:18+00:00,A,N,W,40.8135701,-96.7058594,6,26,18,26,4,26
20260426002523_000164F.MP4,54,2026-04-26T06:26:19+00:00,A,N,W,40.8135701,-96.7058594,6,26,19,26,4,26
20260426002523_000164F.MP4,55,2026-04-26T06:26:20+00:00,A,N,W,40.8135661,-96.7058594,6,26,20,26,4,26
20260426002523_000164F.MP4,56,2026-04-26T06:26:21+00:00,A,N,W,40.8135661,-96.7058594,6,26,21,26,4,26
20260426002523_000164F.MP4,57,2026-04-26T06:26:22+00:00,A,N,W,40.813562,-96.7058594,6,26,22,26,4,26
20260426002523_000164F.MP4,58,2026-04-26T06:26:23+00:00,A,N,W,40.813562,-96.7058594,6,26,23,26,4,26
20260426002523_000164F.MP4,59,2026-04-26T06:26:24+00:00,A,N,W,40.8135579,-96.7058594,6,26,24,26,4,26
20260426002623_000165F.MP4,0,2026-04-26T06:26:25+00:00,A,N,W,40.8135579,-96.7058594,6,26,25,26,4,26
20260426002623_000165F.MP4,1,2026-04-26T06:26:26+00:00,A,N,W,40.8135579,-96.7058594,6,26,26,26,4,26
20260426002623_000165F.MP4,2,2026-04-26T06:26:27+00:00,A,N,W,40.8135742,-96.7058268,6,26,27,26,4,26
20260426002623_000165F.MP4,3,2026-04-26T06:26:28+00:00,A,N,W,40.8135824,-96.7057617,6,26,28,26,4,26
20260426002623_000165F.MP4,4,2026-04-26T06:26:29+00:00,A,N,W,40.8135864,-96.7056803,6,26,29,26,4,26
20260426002623_000165F.MP4,5,2026-04-26T06:26:30+00:00,A,N,W,40.8135864,-96.7055827,6,26,30,26,4,26
20260426002623_000165F.MP4,6,2026-04-26T06:26:31+00:00,A,N,W,40.8135905,-96.705485,6,26,31,26,4,26
20260426002623_000165F.MP4,7,2026-04-26T06:26:32+00:00,A,N,W,40.8135946,-96.7053548,6,26,32,26,4,26
20260426002623_000165F.MP4,8,2026-04-26T06:26:33+00:00,A,N,W,40.8135986,-96.7052246,6,26,33,26,4,26
20260426002623_000165F.MP4,9,2026-04-26T06:26:34+00:00,A,N,W,40.8136027,-96.7050944,6,26,34,26,4,26
20260426002623_000165F.MP4,10,2026-04-26T06:26:35+00:00,A,N,W,40.8136027,-96.7049642,6,26,35,26,4,26
20260426002623_000165F.MP4,11,2026-04-26T06:26:36+00:00,A,N,W,40.8136068,-96.704834,6,26,36,26,4,26
20260426002623_000165F.MP4,12,2026-04-26T06:26:37+00:00,A,N,W,40.8136068,-96.7046875,6,26,37,26,4,26
20260426002623_000165F.MP4,13,2026-04-26T06:26:38+00:00,A,N,W,40.8136068,-96.7045573,6,26,38,26,4,26
20260426002623_000165F.MP4,14,2026-04-26T06:26:39+00:00,A,N,W,40.8136068,-96.7044108,6,26,39,26,4,26
20260426002623_000165F.MP4,15,2026-04-26T06:26:40+00:00,A,N,W,40.8136068,-96.7042806,6,26,40,26,4,26
20260426002623_000165F.MP4,16,2026-04-26T06:26:41+00:00,A,N,W,40.8136027,-96.7041341,6,26,41,26,4,26
20260426002623_000165F.MP4,17,2026-04-26T06:26:42+00:00,A,N,W,40.8136027,-96.7039876,6,26,42,26,4,26
20260426002623_000165F.MP4,18,2026-04-26T06:26:43+00:00,A,N,W,40.8136027,-96.7038574,6,26,43,26,4,26
20260426002623_000165F.MP4,19,2026-04-26T06:26:44+00:00,A,N,W,40.8136027,-96.7037109,6,26,44,26,4,26
20260426002623_000165F.MP4,20,2026-04-26T06:26:45+00:00,A,N,W,40.8136027,-96.7035645,6,26,45,26,4,26
20260426002623_000165F.MP4,21,2026-04-26T06:26:46+00:00,A,N,W,40.8136027,-96.703418,6,26,46,26,4,26
20260426002623_000165F.MP4,22,2026-04-26T06:26:47+00:00,A,N,W,40.8135986,-96.7032715,6,26,47,26,4,26
20260426002623_000165F.MP4,23,2026-04-26T06:26:48+00:00,A,N,W,40.8135783,-96.7031413,6,26,48,26,4,26
20260426002623_000165F.MP4,24,2026-04-26T06:26:49+00:00,A,N,W,40.8135661,-96.7030111,6,26,49,26,4,26
20260426002623_000165F.MP4,25,2026-04-26T06:26:50+00:00,A,N,W,40.813562,-96.7028646,6,26,50,26,4,26
20260426002623_000165F.MP4,26,2026-04-26T06:26:51+00:00,A,N,W,40.813562,-96.7027181,6,26,51,26,4,26
20260426002623_000165F.MP4,27,2026-04-26T06:26:52+00:00,A,N,W,40.8135661,-96.7025716,6,26,52,26,4,26
20260426002623_000165F.MP4,28,2026-04-26T06:26:53+00:00,A,N,W,40.8135701,-96.7024251,6,26,53,26,4,26
20260426002623_000165F.MP4,29,2026-04-26T06:26:54+00:00,A,N,W,40.8135742,-96.7022786,6,26,54,26,4,26
20260426002623_000165F.MP4,30,2026-04-26T06:26:55+00:00,A,N,W,40.8135783,-96.7021322,6,26,55,26,4,26
20260426002623_000165F.MP4,31,2026-04-26T06:26:56+00:00,A,N,W,40.8135783,-96.7019857,6,26,56,26,4,26
20260426002623_000165F.MP4,32,2026-04-26T06:26:57+00:00,A,N,W,40.8135783,-96.7018392,6,26,57,26,4,26
20260426002623_000165F.MP4,33,2026-04-26T06:26:58+00:00,A,N,W,40.8135824,-96.7016927,6,26,58,26,4,26
20260426002623_000165F.MP4,34,2026-04-26T06:26:59+00:00,A,N,W,40.8135824,-96.7015462,6,26,59,26,4,26
20260426002623_000165F.MP4,35,2026-04-26T06:27:00+00:00,A,N,W,40.8135783,-96.7013997,6,27,0,26,4,26
20260426002623_000165F.MP4,36,2026-04-26T06:27:01+00:00,A,N,W,40.8135783,-96.7012533,6,27,1,26,4,26
20260426002623_000165F.MP4,37,2026-04-26T06:27:02+00:00,A,N,W,40.8135783,-96.7011068,6,27,2,26,4,26
20260426002623_000165F.MP4,38,2026-04-26T06:27:03+00:00,A,N,W,40.8135783,-96.7009603,6,27,3,26,4,26
20260426002623_000165F.MP4,39,2026-04-26T06:27:04+00:00,A,N,W,40.8135783,-96.7008138,6,27,4,26,4,26
20260426002623_000165F.MP4,40,2026-04-26T06:27:05+00:00,A,N,W,40.8135783,-96.7006673,6,27,5,26,4,26
20260426002623_000165F.MP4,41,2026-04-26T06:27:06+00:00,A,N,W,40.8135783,-96.7005208,6,27,6,26,4,26
20260426002623_000165F.MP4,42,2026-04-26T06:27:07+00:00,A,N,W,40.8135783,-96.7003906,6,27,7,26,4,26
20260426002623_000165F.MP4,43,2026-04-26T06:27:08+00:00,A,N,W,40.8135783,-96.7002441,6,27,8,26,4,26
20260426002623_000165F.MP4,44,2026-04-26T06:27:09+00:00,A,N,W,40.8135783,-96.7001139,6,27,9,26,4,26
20260426002623_000165F.MP4,45,2026-04-26T06:27:10+00:00,A,N,W,40.8135783,-96.6999674,6,27,10,26,4,26
20260426002623_000165F.MP4,46,2026-04-26T06:27:11+00:00,A,N,W,40.8135742,-96.6998372,6,27,11,26,4,26
20260426002623_000165F.MP4,47,2026-04-26T06:27:12+00:00,A,N,W,40.8135701,-96.6996908,6,27,12,26,4,26
20260426002623_000165F.MP4,48,2026-04-26T06:27:13+00:00,A,N,W,40.8135701,-96.6995605,6,27,13,26,4,26
20260426002623_000165F.MP4,49,2026-04-26T06:27:14+00:00,A,N,W,40.8135701,-96.6994303,6,27,14,26,4,26
20260426002623_000165F.MP4,50,2026-04-26T06:27:15+00:00,A,N,W,40.8135701,-96.6993001,6,27,15,26,4,26
20260426002623_000165F.MP4,51,2026-04-26T06:27:16+00:00,A,N,W,40.8135701,-96.6991699,6,27,16,26,4,26
20260426002623_000165F.MP4,52,2026-04-26T06:27:17+00:00,A,N,W,40.8135661,-96.699056,6,27,17,26,4,26
20260426002623_000165F.MP4,53,2026-04-26T06:27:18+00:00,A,N,W,40.8135661,-96.6989258,6,27,18,26,4,26
20260426002623_000165F.MP4,54,2026-04-26T06:27:19+00:00,A,N,W,40.8135701,-96.6988118,6,27,19,26,4,26
20260426002623_000165F.MP4,55,2026-04-26T06:27:20+00:00,A,N,W,40.8135701,-96.6986979,6,27,20,26,4,26
20260426002623_000165F.MP4,56,2026-04-26T06:27:21+00:00,A,N,W,40.8135701,-96.6985677,6,27,21,26,4,26
20260426002623_000165F.MP4,57,2026-04-26T06:27:22+00:00,A,N,W,40.8135661,-96.6984375,6,27,22,26,4,26
20260426002623_000165F.MP4,58,2026-04-26T06:27:23+00:00,A,N,W,40.813562,-96.6983073,6,27,23,26,4,26
20260426002623_000165F.MP4,59,2026-04-26T06:27:24+00:00,A,N,W,40.813562,-96.6981771,6,27,24,26,4,26
20260426002723_000166F.MP4,0,2026-04-26T06:27:25+00:00,A,N,W,40.813562,-96.6980469,6,27,25,26,4,26
20260426002723_000166F.MP4,1,2026-04-26T06:27:26+00:00,A,N,W,40.813562,-96.6979329,6,27,26,26,4,26
20260426002723_000166F.MP4,2,2026-04-26T06:27:27+00:00,A,N,W,40.8135661,-96.6978027,6,27,27,26,4,26
20260426002723_000166F.MP4,3,2026-04-26T06:27:28+00:00,A,N,W,40.8135661,-96.6976888,6,27,28,26,4,26
20260426002723_000166F.MP4,4,2026-04-26T06:27:29+00:00,A,N,W,40.813562,-96.6975586,6,27,29,26,4,26
20260426002723_000166F.MP4,5,2026-04-26T06:27:30+00:00,A,N,W,40.813562,-96.6974284,6,27,30,26,4,26
20260426002723_000166F.MP4,6,2026-04-26T06:27:31+00:00,A,N,W,40.813562,-96.6972982,6,27,31,26,4,26
20260426002723_000166F.MP4,7,2026-04-26T06:27:32+00:00,A,N,W,40.813562,-96.697168,6,27,32,26,4,26
20260426002723_000166F.MP4,8,2026-04-26T06:27:33+00:00,A,N,W,40.8135579,-96.6970378,6,27,33,26,4,26
20260426002723_000166F.MP4,9,2026-04-26T06:27:34+00:00,A,N,W,40.8135579,-96.6968913,6,27,34,26,4,26
20260426002723_000166F.MP4,10,2026-04-26T06:27:35+00:00,A,N,W,40.8135579,-96.6967448,6,27,35,26,4,26
20260426002723_000166F.MP4,11,2026-04-26T06:27:36+00:00,A,N,W,40.813562,-96.6965983,6,27,36,26,4,26
20260426002723_000166F.MP4,12,2026-04-26T06:27:37+00:00,A,N,W,40.813562,-96.6964518,6,27,37,26,4,26
20260426002723_000166F.MP4,13,2026-04-26T06:27:38+00:00,A,N,W,40.813562,-96.6963053,6,27,38,26,4,26
20260426002723_000166F.MP4,14,2026-04-26T06:27:39+00:00,A,N,W,40.813562,-96.6961589,6,27,39,26,4,26
20260426002723_000166F.MP4,15,2026-04-26T06:27:40+00:00,A,N,W,40.8135579,-96.6960286,6,27,40,26,4,26
20260426002723_000166F.MP4,16,2026-04-26T06:27:41+00:00,A,N,W,40.8135539,-96.6958822,6,27,41,26,4,26
20260426002723_000166F.MP4,17,2026-04-26T06:27:42+00:00,A,N,W,40.8135498,-96.6957357,6,27,42,26,4,26
20260426002723_000166F.MP4,18,2026-04-26T06:27:43+00:00,A,N,W,40.8135417,-96.6956055,6,27,43,26,4,26
20260426002723_000166F.MP4,19,2026-04-26T06:27:44+00:00,A,N,W,40.8135376,-96.6954753,6,27,44,26,4,26
20260426002723_000166F.MP4,20,2026-04-26T06:27:45+00:00,A,N,W,40.8135335,-96.6953451,6,27,45,26,4,26
20260426002723_000166F.MP4,21,2026-04-26T06:27:46+00:00,A,N,W,40.8135213,-96.6952148,6,27,46,26,4,26
20260426002723_000166F.MP4,22,2026-04-26T06:27:47+00:00,A,N,W,40.8135132,-96.6950846,6,27,47,26,4,26
20260426002723_000166F.MP4,23,2026-04-26T06:27:48+00:00,A,N,W,40.8135091,-96.6949707,6,27,48,26,4,26
20260426002723_000166F.MP4,24,2026-04-26T06:27:49+00:00,A,N,W,40.813505,-96.694873,6,27,49,26,4,26
20260426002723_000166F.MP4,25,2026-04-26T06:27:50+00:00,A,N,W,40.813501,-96.6947917,6,27,50,26,4,26
20260426002723_000166F.MP4,26,2026-04-26T06:27:51+00:00,A,N,W,40.813501,-96.6947266,6,27,51,26,4,26
20260426002723_000166F.MP4,27,2026-04-26T06:27:52+00:00,A,N,W,40.813501,-96.694694,6,27,52,26,4,26
20260426002723_000166F.MP4,28,2026-04-26T06:27:53+00:00,A,N,W,40.8134969,-96.6946777,6,27,53,26,4,26
20260426002723_000166F.MP4,29,2026-04-26T06:27:54+00:00,A,N,W,40.8134969,-96.6946615,6,27,54,26,4,26
20260426002723_000166F.MP4,30,2026-04-26T06:27:55+00:00,A,N,W,40.8134969,-96.6946615,6,27,55,26,4,26
20260426002723_000166F.MP4,31,2026-04-26T06:27:56+00:00,A,N,W,40.8134969,-96.6946615,6,27,56,26,4,26
20260426002723_000166F.MP4,32,2026-04-26T06:27:57+00:00,A,N,W,40.8134969,-96.6946615,6,27,57,26,4,26
20260426002723_000166F.MP4,33,2026-04-26T06:27:58+00:00,A,N,W,40.8134969,-96.6946615,6,27,58,26,4,26
20260426002723_000166F.MP4,34,2026-04-26T06:27:59+00:00,A,N,W,40.8134969,-96.6946615,6,27,59,26,4,26
20260426002723_000166F.MP4,35,2026-04-26T06:28:00+00:00,A,N,W,40.8134969,-96.6946615,6,28,0,26,4,26
20260426002723_000166F.MP4,36,2026-04-26T06:28:01+00:00,A,N,W,40.8134928,-96.6946615,6,28,1,26,4,26
20260426002723_000166F.MP4,37,2026-04-26T06:28:02+00:00,A,N,W,40.8134928,-96.6946615,6,28,2,26,4,26
20260426002723_000166F.MP4,38,2026-04-26T06:28:03+00:00,A,N,W,40.8134928,-96.6946452,6,28,3,26,4,26
20260426002723_000166F.MP4,39,2026-04-26T06:28:04+00:00,A,N,W,40.8134928,-96.6946452,6,28,4,26,4,26
20260426002723_000166F.MP4,40,2026-04-26T06:28:05+00:00,A,N,W,40.8134928,-96.6946452,6,28,5,26,4,26
20260426002723_000166F.MP4,41,2026-04-26T06:28:06+00:00,A,N,W,40.8134888,-96.6946452,6,28,6,26,4,26
20260426002723_000166F.MP4,42,2026-04-26T06:28:07+00:00,A,N,W,40.8134888,-96.6946452,6,28,7,26,4,26
20260426002723_000166F.MP4,43,2026-04-26T06:28:08+00:00,A,N,W,40.8134888,-96.6946452,6,28,8,26,4,26
20260426002723_000166F.MP4,44,2026-04-26T06:28:09+00:00,A,N,W,40.8134888,-96.6946452,6,28,9,26,4,26
20260426002723_000166F.MP4,45,2026-04-26T06:28:10+00:00,A,N,W,40.8134888,-96.6946452,6,28,10,26,4,26
20260426002723_000166F.MP4,46,2026-04-26T06:28:11+00:00,A,N,W,40.8134888,-96.6946452,6,28,11,26,4,26
20260426002723_000166F.MP4,47,2026-04-26T06:28:12+00:00,A,N,W,40.8134888,-96.6946452,6,28,12,26,4,26
20260426002723_000166F.MP4,48,2026-04-26T06:28:13+00:00,A,N,W,40.8134847,-96.6946452,6,28,13,26,4,26
20260426002723_000166F.MP4,49,2026-04-26T06:28:14+00:00,A,N,W,40.8134847,-96.6946289,6,28,14,26,4,26
20260426002723_000166F.MP4,50,2026-04-26T06:28:15+00:00,A,N,W,40.8134847,-96.6946289,6,28,15,26,4,26
20260426002723_000166F.MP4,51,2026-04-26T06:28:16+00:00,A,N,W,40.8134847,-96.6946289,6,28,16,26,4,26
20260426002723_000166F.MP4,52,2026-04-26T06:28:17+00:00,A,N,W,40.8134847,-96.6946289,6,28,17,26,4,26
20260426002723_000166F.MP4,53,2026-04-26T06:28:18+00:00,A,N,W,40.8134847,-96.6946289,6,28,18,26,4,26
20260426002723_000166F.MP4,54,2026-04-26T06:28:19+00:00,A,N,W,40.8134847,-96.6946289,6,28,19,26,4,26
20260426002723_000166F.MP4,55,2026-04-26T06:28:20+00:00,A,N,W,40.8134847,-96.6946289,6,28,20,26,4,26
20260426002723_000166F.MP4,56,2026-04-26T06:28:21+00:00,A,N,W,40.8134806,-96.6946289,6,28,21,26,4,26
20260426002723_000166F.MP4,57,2026-04-26T06:28:22+00:00,A,N,W,40.8134806,-96.6946289,6,28,22,26,4,26
20260426002723_000166F.MP4,58,2026-04-26T06:28:23+00:00,A,N,W,40.8134806,-96.6946289,6,28,23,26,4,26
20260426002723_000166F.MP4,59,2026-04-26T06:28:24+00:00,A,N,W,40.8134806,-96.6946289,6,28,24,26,4,26
20260426002823_000167F.MP4,0,2026-04-26T06:28:25+00:00,A,N,W,40.8134806,-96.6946289,6,28,25,26,4,26
20260426002823_000167F.MP4,1,2026-04-26T06:28:26+00:00,A,N,W,40.8134766,-96.6946289,6,28,26,26,4,26
20260426002823_000167F.MP4,2,2026-04-26T06:28:27+00:00,A,N,W,40.8134766,-96.6946289,6,28,27,26,4,26
20260426002823_000167F.MP4,3,2026-04-26T06:28:28+00:00,A,N,W,40.8134766,-96.6946289,6,28,28,26,4,26
20260426002823_000167F.MP4,4,2026-04-26T06:28:29+00:00,A,N,W,40.8134766,-96.6946289,6,28,29,26,4,26
20260426002823_000167F.MP4,5,2026-04-26T06:28:30+00:00,A,N,W,40.8134766,-96.6946289,6,28,30,26,4,26
20260426002823_000167F.MP4,6,2026-04-26T06:28:31+00:00,A,N,W,40.8134806,-96.6946126,6,28,31,26,4,26
20260426002823_000167F.MP4,7,2026-04-26T06:28:32+00:00,A,N,W,40.8134847,-96.6945801,6,28,32,26,4,26
20260426002823_000167F.MP4,8,2026-04-26T06:28:33+00:00,A,N,W,40.8134847,-96.694515,6,28,33,26,4,26
20260426002823_000167F.MP4,9,2026-04-26T06:28:34+00:00,A,N,W,40.8134847,-96.6944499,6,28,34,26,4,26
20260426002823_000167F.MP4,10,2026-04-26T06:28:35+00:00,A,N,W,40.8134888,-96.6943685,6,28,35,26,4,26
20260426002823_000167F.MP4,11,2026-04-26T06:28:36+00:00,A,N,W,40.8134888,-96.6942708,6,28,36,26,4,26
20260426002823_000167F.MP4,12,2026-04-26T06:28:37+00:00,A,N,W,40.8134888,-96.6941569,6,28,37,26,4,26
20260426002823_000167F.MP4,13,2026-04-26T06:28:38+00:00,A,N,W,40.8134888,-96.6940592,6,28,38,26,4,26
20260426002823_000167F.MP4,14,2026-04-26T06:28:39+00:00,A,N,W,40.8134928,-96.693929,6,28,39,26,4,26
20260426002823_000167F.MP4,15,2026-04-26T06:28:40+00:00,A,N,W,40.8134969,-96.6937988,6,28,40,26,4,26
20260426002823_000167F.MP4,16,2026-04-26T06:28:41+00:00,A,N,W,40.8134969,-96.6936686,6,28,41,26,4,26
20260426002823_000167F.MP4,17,2026-04-26T06:28:42+00:00,A,N,W,40.8134969,-96.6935221,6,28,42,26,4,26
20260426002823_000167F.MP4,18,2026-04-26T06:28:43+00:00,A,N,W,40.8134969,-96.6933757,6,28,43,26,4,26
20260426002823_000167F.MP4,19,2026-04-26T06:28:44+00:00,A,N,W,40.8134969,-96.6932292,6,28,44,26,4,26
20260426002823_000167F.MP4,20,2026-04-26T06:28:45+00:00,A,N,W,40.8134969,-96.6930827,6,28,45,26,4,26
20260426002823_000167F.MP4,21,2026-04-26T06:28:46+00:00,A,N,W,40.8134928,-96.6929199,6,28,46,26,4,26
20260426002823_000167F.MP4,22,2026-04-26T06:28:47+00:00,A,N,W,40.8134928,-96.6927572,6,28,47,26,4,26
20260426002823_000167F.MP4,23,2026-04-26T06:28:48+00:00,A,N,W,40.8134928,-96.6925944,6,28,48,26,4,26
20260426002823_000167F.MP4,24,2026-04-26T06:28:49+00:00,A,N,W,40.8134928,-96.6924316,6,28,49,26,4,26
20260426002823_000167F.MP4,25,2026-04-26T06:28:50+00:00,A,N,W,40.8134928,-96.6922526,6,28,50,26,4,26
20260426002823_000167F.MP4,26,2026-04-26T06:28:51+00:00,A,N,W,40.8134969,-96.6920898,6,28,51,26,4,26
20260426002823_000167F.MP4,27,2026-04-26T06:28:52+00:00,A,N,W,40.8134969,-96.6919271,6,28,52,26,4,26
20260426002823_000167F.MP4,28,2026-04-26T06:28:53+00:00,A,N,W,40.813501,-96.6917643,6,28,53,26,4,26
20260426002823_000167F.MP4,29,2026-04-26T06:28:54+00:00,A,N,W,40.813505,-96.6916016,6,28,54,26,4,26
20260426002823_000167F.MP4,30,2026-04-26T06:28:55+00:00,A,N,W,40.813505,-96.6914388,6,28,55,26,4,26
20260426002823_000167F.MP4,31,2026-04-26T06:28:56+00:00,A,N,W,40.813505,-96.6912923,6,28,56,26,4,26
20260426002823_000167F.MP4,32,2026-04-26T06:28:57+00:00,A,N,W,40.813501,-96.6911296,6,28,57,26,4,26
20260426002823_000167F.MP4,33,2026-04-26T06:28:58+00:00,A,N,W,40.8134888,-96.6909993,6,28,58,26,4,26
20260426002823_000167F.MP4,34,2026-04-26T06:28:59+00:00,A,N,W,40.8134684,-96.6909017,6,28,59,26,4,26
20260426002823_000167F.MP4,35,2026-04-26T06:29:00+00:00,A,N,W,40.813444,-96.6908366,6,29,0,26,4,26
20260426002823_000167F.MP4,36,2026-04-26T06:29:01+00:00,A,N,W,40.8134074,-96.690804,6,29,1,26,4,26
20260426002823_000167F.MP4,37,2026-04-26T06:29:02+00:00,A,N,W,40.8133586,-96.6907878,6,29,2,26,4,26
20260426002823_000167F.MP4,38,2026-04-26T06:29:03+00:00,A,N,W,40.8133016,-96.6907715,6,29,3,26,4,26
20260426002823_000167F.MP4,39,2026-04-26T06:29:04+00:00,A,N,W,40.8132365,-96.6907552,6,29,4,26,4,26
20260426002823_000167F.MP4,40,2026-04-26T06:29:05+00:00,A,N,W,40.8131714,-96.6907227,6,29,5,26,4,26
20260426002823_000167F.MP4,41,2026-04-26T06:29:06+00:00,A,N,W,40.8130981,-96.6907064,6,29,6,26,4,26
20260426002823_000167F.MP4,42,2026-04-26T06:29:07+00:00,A,N,W,40.8130249,-96.6906901,6,29,7,26,4,26
20260426002823_000167F.MP4,43,2026-04-26T06:29:08+00:00,A,N,W,40.8129476,-96.6906738,6,29,8,26,4,26
20260426002823_000167F.MP4,44,2026-04-26T06:29:09+00:00,A,N,W,40.8128703,-96.6906738,6,29,9,26,4,26
20260426002823_000167F.MP4,45,2026-04-26T06:29:10+00:00,A,N,W,40.812793,-96.6906576,6,29,10,26,4,26
20260426002823_000167F.MP4,46,2026-04-26T06:29:11+00:00,A,N,W,40.8127197,-96.6906576,6,29,11,26,4,26
20260426002823_000167F.MP4,47,2026-04-26T06:29:12+00:00,A,N,W,40.8126668,-96.6906576,6,29,12,26,4,26
20260426002823_000167F.MP4,48,2026-04-26T06:29:13+00:00,A,N,W,40.8126343,-96.6906576,6,29,13,26,4,26
20260426002823_000167F.MP4,49,2026-04-26T06:29:14+00:00,A,N,W,40.812618,-96.6906576,6,29,14,26,4,26
20260426002823_000167F.MP4,50,2026-04-26T06:29:15+00:00,A,N,W,40.812618,-96.6906576,6,29,15,26,4,26
20260426002823_000167F.MP4,51,2026-04-26T06:29:16+00:00,A,N,W,40.812618,-96.6906413,6,29,16,26,4,26
20260426002823_000167F.MP4,52,2026-04-26T06:29:17+00:00,A,N,W,40.8126099,-96.6906576,6,29,17,26,4,26
20260426002823_000167F.MP4,53,2026-04-26T06:29:18+00:00,A,N,W,40.8125936,-96.6906576,6,29,18,26,4,26
20260426002823_000167F.MP4,54,2026-04-26T06:29:19+00:00,A,N,W,40.8125814,-96.6906576,6,29,19,26,4,26
20260426002823_000167F.MP4,55,2026-04-26T06:29:20+00:00,A,N,W,40.8125407,-96.6906576,6,29,20,26,4,26
20260426002823_000167F.MP4,56,2026-04-26T06:29:21+00:00,A,N,W,40.8124797,-96.6906576,6,29,21,26,4,26
20260426002823_000167F.MP4,57,2026-04-26T06:29:22+00:00,A,N,W,40.8124064,-96.6906576,6,29,22,26,4,26
20260426002823_000167F.MP4,58,2026-04-26T06:29:23+00:00,A,N,W,40.812321,-96.6906576,6,29,23,26,4,26
20260426002823_000167F.MP4,59,2026-04-26T06:29:24+00:00,A,N,W,40.8122314,-96.6906576,6,29,24,26,4,26
20260426002923_000168F.MP4,0,2026-04-26T06:29:25+00:00,A,N,W,40.8121379,-96.6906576,6,29,25,26,4,26
20260426002923_000168F.MP4,1,2026-04-26T06:29:26+00:00,A,N,W,40.8120361,-96.6906738,6,29,26,26,4,26
20260426002923_000168F.MP4,2,2026-04-26T06:29:27+00:00,A,N,W,40.8119344,-96.6906738,6,29,27,26,4,26
20260426002923_000168F.MP4,3,2026-04-26T06:29:28+00:00,A,N,W,40.8118327,-96.6906901,6,29,28,26,4,26
20260426002923_000168F.MP4,4,2026-04-26T06:29:29+00:00,A,N,W,40.811735,-96.6906901,6,29,29,26,4,26
20260426002923_000168F.MP4,5,2026-04-26T06:29:30+00:00,A,N,W,40.8116374,-96.6906901,6,29,30,26,4,26
20260426002923_000168F.MP4,6,2026-04-26T06:29:31+00:00,A,N,W,40.8115479,-96.6906901,6,29,31,26,4,26
20260426002923_000168F.MP4,7,2026-04-26T06:29:32+00:00,A,N,W,40.8114705,-96.6906901,6,29,32,26,4,26
20260426002923_000168F.MP4,8,2026-04-26T06:29:33+00:00,A,N,W,40.8114095,-96.6907064,6,29,33,26,4,26
20260426002923_000168F.MP4,9,2026-04-26T06:29:34+00:00,A,N,W,40.8113607,-96.6906901,6,29,34,26,4,26
20260426002923_000168F.MP4,10,2026-04-26T06:29:35+00:00,A,N,W,40.81132,-96.6906901,6,29,35,26,4,26
20260426002923_000168F.MP4,11,2026-04-26T06:29:36+00:00,A,N,W,40.8112915,-96.6906413,6,29,36,26,4,26
20260426002923_000168F.MP4,12,2026-04-26T06:29:37+00:00,A,N,W,40.8112671,-96.6905924,6,29,37,26,4,26
20260426002923_000168F.MP4,13,2026-04-26T06:29:38+00:00,A,N,W,40.8112549,-96.6905436,6,29,38,26,4,26
20260426002923_000168F.MP4,14,2026-04-26T06:29:39+00:00,A,N,W,40.8112508,-96.6904948,6,29,39,26,4,26
20260426002923_000168F.MP4,15,2026-04-26T06:29:40+00:00,A,N,W,40.8112549,-96.6904297,6,29,40,26,4,26
20260426002923_000168F.MP4,16,2026-04-26T06:29:41+00:00,A,N,W,40.811259,-96.6903646,6,29,41,26,4,26
20260426002923_000168F.MP4,17,2026-04-26T06:29:42+00:00,A,N,W,40.811263,-96.6902832,6,29,42,26,4,26
20260426002923_000168F.MP4,18,2026-04-26T06:29:43+00:00,A,N,W,40.8112712,-96.6902181,6,29,43,26,4,26
20260426002923_000168F.MP4,19,2026-04-26T06:29:44+00:00,A,N,W,40.8112752,-96.6901367,6,29,44,26,4,26
20260426002923_000168F.MP4,20,2026-04-26T06:29:45+00:00,A,N,W,40.8112793,-96.6900553,6,29,45,26,4,26
20260426002923_000168F.MP4,21,2026-04-26T06:29:46+00:00,A,N,W,40.8112793,-96.6899902,6,29,46,26,4,26
