"timeSec","speedMps","rpm","throttlePct","yellowWire","greenWire","obdConnected","arduinoConnected"
3641.34200005531,0,755,15.7,0,0,1,1
3641.44199995995,0,756,15.7,0,0,1,1
3641.54300003052,0,756,15.7,0,0,1,1
3641.64299993515,0,758,15.7,0,0,1,1
3641.74400000572,0,759,15.7,0,0,1,1
3641.84399991035,0,758,15.7,0,0,1,1
3641.94499998093,0,758,15.7,0,0,1,1
3642.04499988556,0,757,15.7,0,0,1,1
3642.14599995613,0,755,15.7,0,0,1,1
3642.24600009918,0,754,15.7,0,0,1,1
3642.34699993134,0,754,15.7,0,0,1,1
3642.44700007439,0,756,15.7,0,0,1,1
3642.54699997902,0,757,15.7,0,0,1,1
3642.64800004959,0,755,15.7,0,0,1,1
3642.74799995422,0,756,15.7,0,0,1,1
3642.8490000248,0,749,15.7,0,0,1,1
3642.94899992943,0,752,15.7,0,0,1,1
3643.04900007248,0,756,15.7,0,0,1,1
3643.14999990463,0,753,15.7,0,0,1,1
3643.25000004768,0,752,15.7,0,0,1,1
3643.35100011826,0,748,15.7,0,0,1,1
3643.45100002289,0,751,15.7,0,0,1,1
3643.55200009346,0,751,15.7,0,0,1,1
3643.65199999809,0,750,15.7,0,0,1,1
3643.75199990273,0,752,15.7,0,0,1,1
3643.8529999733,0,748,15.7,0,0,1,1
3643.95300011635,0,745,15.7,0,0,1,1
3644.0539999485,0,744,15.7,0,0,1,1
3644.15400009155,0,746,15.7,0,0,1,1
3644.25499992371,0,750,15.7,0,0,1,1
3644.35500006676,0,756,15.7,0,0,1,1
3644.45599989891,0,754,15.7,0,0,1,1
3644.55600004196,0,753,15.7,0,0,1,1
3644.65700011253,0,760,15.7,0,0,1,1
3644.75700001717,0,763,15.7,0,0,1,1
3644.8569999218,0,767,15.7,0,0,1,1
3644.95799999237,0,767,15.7,0,0,1,1
3645.057999897,0,767,15.7,0,0,1,1
3645.15899996758,0,765,15.7,0,0,1,1
3645.25900011063,0,761,15.7,0,0,1,1
3645.35900001526,0,762,15.7,0,0,1,1
3645.46000008583,0,759,15.7,0,0,1,1
3645.55999999046,0,765,15.7,0,0,1,1
3645.66100006104,0,760,15.7,0,0,1,1
3645.76099996567,0,763,15.7,0,0,1,1
3645.86100010872,0,759,15.7,0,0,1,1
3645.96199994087,0,760,15.7,0,0,1,1
3646.06200008392,0,757,15.7,0,0,1,1
3646.16299991608,0,758,15.7,0,0,1,1
3646.26300005913,0,761,15.7,0,0,1,1
3646.36299996376,0,759,15.7,0,0,1,1
3646.46400003433,0,761,15.7,0,0,1,1
3646.56399993897,0,765,15.7,0,0,1,1
3646.66500000954,0,762,15.7,0,0,1,1
3646.76499991417,0,763,15.7,0,0,1,1
3646.86500005722,0,762,15.7,0,0,1,1
3646.96599988937,0,754,15.7,0,0,1,1
3647.06600003243,0,752,15.7,0,0,1,1
3647.167000103,0,755,15.7,0,0,1,1
3647.26700000763,0,755,15.7,0,0,1,1
3647.3680000782,0,757,15.7,0,0,1,1
3647.46799998283,0,752,15.7,0,0,1,1
3647.56900005341,0,754,15.7,0,0,1,1
3647.66899995804,0,756,15.7,0,0,1,1
3647.76900010109,0,755,15.7,0,0,1,1
3647.86999993324,0,751,15.7,0,0,1,1
3647.97000007629,0,754,15.7,0,0,1,1
3648.07099990845,0,752,15.7,0,0,1,1
3648.1710000515,0,753,15.7,0,0,1,1
3648.27099995613,0,756,15.7,0,0,1,1
3648.3720000267,0,754,15.7,0,0,1,1
3648.47199993134,0,755,15.7,0,0,1,1
3648.57300000191,0,752,15.7,0,0,1,1
3648.67299990654,0,748,15.7,0,0,1,1
3648.77399997711,0,751,15.7,0,0,1,1
3648.87399988174,0,756,15.7,0,0,1,1
3648.97499995232,0,752,15.7,0,0,1,1
3649.07500009537,0,754,15.7,0,0,1,1
3649.175,0,754,15.7,0,0,1,1
3649.27600007057,0,754,15.7,0,0,1,1
3649.3759999752,0,756,15.7,0,0,1,1
3649.47700004578,0,758,15.7,0,0,1,1
3649.57699995041,0,757,15.7,0,0,1,1
3649.67800002098,0,753,15.7,0,0,1,1
3649.77799992561,0,755,15.7,0,0,1,1
3649.87800006866,0,760,15.7,0,0,1,1
3649.97899990082,0,759,15.7,0,0,1,1
3650.07900004387,0,758,15.7,0,0,1,1
3650.18000011444,0,759,15.7,0,0,1,1
3650.28000001907,0,760,15.7,0,0,1,1
3650.38100008965,0,758,15.7,0,0,1,1
3650.48099999428,0,763,15.7,0,0,1,1
3650.58200006485,0,758,15.7,0,0,1,1
3650.68199996948,0,758,15.7,0,0,1,1
3650.78300004005,0,755,15.7,0,0,1,1
3650.88299994469,0,757,15.7,0,0,1,1
3650.98400001526,0,754,15.7,0,0,1,1
3651.08399991989,0,748,15.3,0,0,1,1
3651.18499999046,0,744,15.7,0,0,1,1
3651.2849998951,0,744,15.7,0,0,1,1
3651.38500003815,0,743,15.7,0,0,1,1
3651.48600010872,0,777,15.7,0,0,1,1
3651.58600001335,0,796,15.7,0,0,1,1
3651.68700008392,0,810,15.7,0,0,1,1
3651.78799991608,0,826,15.7,0,0,1,1
3651.88800005913,0,838,15.7,0,0,1,1
3651.98899989128,0,850,15.7,0,0,1,1
3652.08900003433,0,852,15.7,0,0,1,1
3652.1900001049,0,849,15.7,0,0,1,1
3652.29000000954,0,847,15.7,0,0,1,1
3652.38999991417,0,848,15.7,0,0,1,1
3652.49099998474,0,834,15.7,0,0,1,1
3652.59099988937,0,835,15.7,0,0,1,1
3652.69199995995,0,833,15.7,0,0,1,1
3652.792000103,0,833,15.7,0,0,1,1
3652.89299993515,0,830,15.7,0,0,1,1
3652.9930000782,0,838,15.7,0,0,1,1
3653.09299998283,0,834,15.7,0,0,1,1
3653.19400005341,0,838,15.7,0,0,1,1
3653.29399995804,0,840,15.7,0,0,1,1
3653.39500002861,0,834,15.7,0,0,1,1
3653.49499993324,0,838,15.7,0,0,1,1
3653.59500007629,0,840,15.7,0,0,1,1
3653.69599990845,0,834,15.7,0,0,1,1
3653.7960000515,0,839,15.7,0,0,1,1
3653.89699988365,0,840,15.3,0,0,1,1
3653.9970000267,0,829,15.3,0,0,1,1
3654.09699993134,0,828,15.3,0,0,1,1
3654.19800000191,0,830,15.3,0,0,1,1
3654.29799990654,0,831,15.7,0,0,1,1
3654.39899997711,0,822,15.3,0,0,1,1
3654.49899988174,0,823,15.3,0,0,1,1
3654.5990000248,0,819,15.3,0,0,1,1
3654.70000009537,0,816,15.3,0,0,1,1
3654.8,0,813,15.3,0,0,1,1
3654.89999990463,0,805,15.3,0,0,1,1
3655.0009999752,0,802,15.3,0,0,1,1
3655.10100011826,0,794,15.3,0,0,1,1
3655.20199995041,0,806,15.3,0,0,1,1
3655.30200009346,0,799,15.3,0,0,1,1
3655.40199999809,0,804,15.3,0,0,1,1
3655.50300006866,0,799,15.3,0,0,1,1
3655.6029999733,0,794,15.3,0,0,1,1
3655.70300011635,0,795,15.3,0,0,1,1
3655.8039999485,0,798,15.3,0,0,1,1
3655.90400009155,0,800,15.3,0,0,1,1
3656.00499992371,0,797,15.3,0,0,1,1
3656.10500006676,0,789,15.3,0,0,1,1
3656.20499997139,0,795,16.1,0,0,1,1
3656.30600004196,0,784,16.1,0,0,1,1
3656.40599994659,0,792,16.1,0,0,1,1
3656.50600008965,0,811,16.1,0,0,1,1
3656.6069999218,0,830,16.1,0,0,1,1
3656.70700006485,0,848,16.1,0,0,1,1
3656.807999897,0,862,16.1,0,0,1,1
3656.90800004005,0,872,16.1,0,0,1,1
3657.00799994469,0,847,16.5,0,0,1,1
3657.10900001526,0,839,16.1,0,0,1,1
3657.20899991989,0,839,16.1,0,0,1,1
3657.30999999046,0,832,16.1,0,0,1,1
3657.4099998951,0,834,16.1,0,0,1,1
3657.51000003815,0,834,16.1,0,0,1,1
3657.61100010872,0,831,16.1,0,0,1,1
3657.71100001335,0,827,16.1,0,0,1,1
3657.81200008392,0,820,16.1,0,0,1,1
3657.91199998856,0,824,16.1,0,0,1,1
3658.01300005913,0,830,16.1,0,0,1,1
3658.11299996376,0,822,16.1,0,0,1,1
3658.21400003433,0,826,16.1,0,0,1,1
3658.31399993897,0,834,16.1,0,0,1,1
3658.41400008202,0,830,16.1,0,0,1,1
3658.51499991417,0,828,16.1,0,0,1,1
3658.61500005722,0,832,16.1,0,0,1,1
3658.71599988937,0,832,16.1,0,0,1,1
3658.81600003243,0,834,16.1,0,0,1,1
3658.91599993706,0,836,16.1,0,0,1,1
3659.01700000763,0,839,16.1,0,0,1,1
3659.11699991226,0,838,16.1,0,0,1,1
3659.21799998283,0,833,16.1,0,0,1,1
3659.31799988747,0,832,16.1,0,0,1,1
3659.41800003052,0,830,16.1,0,0,1,1
3659.51900010109,0,827,16.1,0,0,1,1
3659.61900000572,0,824,16.1,0,0,1,1
3659.72000007629,0,823,16.1,0,0,1,1
3659.81999998093,0,817,16.1,0,0,1,1
3659.9210000515,0,813,16.1,0,0,1,1
3660.02099995613,0,816,16.1,0,0,1,1
3660.12100009918,0,816,16.1,0,0,1,1
3660.22199993134,0,810,16.1,0,0,1,1
3660.32200007439,0,809,16.1,0,0,1,1
3660.42299990654,0,808,16.1,0,0,1,1
3660.52300004959,0,808,16.1,0,0,1,1
3660.62399988174,0,809,16.1,0,0,1,1
3660.7240000248,0,802,16.1,0,0,1,1
3660.82399992943,0,804,16.1,0,0,1,1
3660.925,0,802,16.1,0,0,1,1
3661.02499990463,0,798,16.1,0,0,1,1
3661.1259999752,0,790,16.1,0,0,1,1
3661.22600011826,0,798,16.1,0,0,1,1
3661.32699995041,0,794,16.1,0,0,1,1
3661.42700009346,0,793,16.1,0,0,1,1
3661.52699999809,0,795,16.1,0,0,1,1
3661.62800006866,0,794,16.1,0,0,1,1
3661.7279999733,0,790,16.1,0,0,1,1
3661.82800011635,0,788,16.1,0,0,1,1
3661.9289999485,0,790,16.1,0,0,1,1
3662.02900009155,0,788,16.1,0,0,1,1
3662.12999992371,0,786,16.1,0,0,1,1
3662.23000006676,0,784,16.1,0,0,1,1
3662.32999997139,0,784,16.1,0,0,1,1
3662.43100004196,0,782,16.1,0,0,1,1
3662.53099994659,0,780,16.1,0,0,1,1
3662.63200001717,0,780,16.1,0,0,1,1
3662.7319999218,0,776,16.1,0,0,1,1
3662.83299999237,0,777,16.1,0,0,1,1
3662.932999897,0,778,16.1,0,0,1,1
3663.03399996758,0,776,16.1,0,0,1,1
3663.13400011063,0,772,16.1,0,0,1,1
3663.23499994278,0,776,16.1,0,0,1,1
3663.33500008583,0,779,16.1,0,0,1,1
3663.43599991798,0,776,15.7,0,0,1,1
3663.53600006104,0,776,15.7,0,0,1,1
3663.63699989319,0,775,15.7,0,0,1,1
3663.73700003624,0,774,15.7,0,0,1,1
3663.83800010681,0,778,15.7,0,0,1,1
3663.93800001144,0,772,15.7,0,0,1,1
3664.03900008202,0,771,15.7,0,0,1,1
3664.13899998665,0,769,15.7,0,0,1,1
3664.24000005722,0,770,15.7,0,0,1,1
3664.33999996185,0,768,15.7,0,0,1,1
3664.4400001049,0,770,15.7,0,0,1,1
3664.54099993706,0,775,15.7,0,0,1,1
3664.64100008011,0,771,15.7,0,0,1,1
3664.74199991226,0,771,15.7,0,0,1,1
3664.84200005531,0,770,15.7,0,0,1,1
3664.94299988747,0,767,15.7,0,0,1,1
3665.04300003052,0,763,15.7,0,0,1,1
3665.14400010109,0,765,15.7,0,0,1,1
3665.24400000572,0,759,15.7,0,0,1,1
3665.34500007629,0,761,15.7,0,0,1,1
3665.44499998093,0,758,15.7,0,0,1,1
3665.5460000515,0,762,15.7,0,0,1,1
3665.64599995613,0,758,15.7,0,0,1,1
3665.7470000267,0,759,15.7,0,0,1,1
3665.84699993134,0,759,15.7,0,0,1,1
3665.94700007439,0,753,15.7,0,0,1,1
3666.04799990654,0,748,15.7,0,0,1,1
3666.14800004959,0,748,15.7,0,0,1,1
3666.24899988174,0,752,15.7,0,0,1,1
3666.3490000248,0,748,15.7,0,0,1,1
3666.45000009537,0,747,15.7,0,0,1,1
3666.55,0,751,15.7,0,0,1,1
3666.65100007057,0,750,15.7,0,0,1,1
3666.7509999752,0,750,15.7,0,0,1,1
3666.85200004578,0,749,15.7,0,0,1,1
3666.95199995041,0,750,15.7,0,0,1,1
3667.05200009346,0,752,15.7,0,0,1,1
3667.15299992561,0,751,15.7,0,0,1,1
3667.25300006866,0,752,15.7,0,0,1,1
3667.35399990082,0,748,15.7,0,0,1,1
3667.45400004387,0,754,15.7,0,0,1,1
3667.5539999485,0,755,15.7,0,0,1,1
3667.65500001907,0,755,15.7,0,0,1,1
3667.75499992371,0,752,15.7,0,0,1,1
3667.85599999428,0,754,15.7,0,0,1,1
3667.95599989891,0,754,15.7,0,0,1,1
3668.05699996948,0,750,15.7,0,0,1,1
3668.15700011253,0,753,15.7,0,0,1,1
3668.25799994469,0,752,15.7,0,0,1,1
3668.35800008774,0,749,15.7,0,0,1,1
3668.45799999237,0,748,15.7,0,0,1,1
3668.55900006294,0,754,15.7,0,0,1,1
3668.65899996758,0,748,15.7,0,0,1,1
3668.76000003815,0,751,15.7,0,0,1,1
3668.85999994278,0,752,15.7,0,0,1,1
3668.96100001335,0,752,15.7,0,0,1,1
3669.06099991798,0,756,15.7,0,0,1,1
3669.16199998856,0,759,15.7,0,0,1,1
3669.26199989319,0,762,15.7,0,0,1,1
3669.36299996376,0,761,15.7,0,0,1,1
3669.46300010681,0,758,15.7,0,0,1,1
3669.56399993897,0,759,15.7,0,0,1,1
3669.66400008202,0,756,15.7,0,0,1,1
3669.76399998665,0,758,15.7,0,0,1,1
3669.86500005722,0,760,15.7,0,0,1,1
3669.96499996185,0,760,15.7,0,0,1,1
3670.06600003243,0,759,15.7,0,0,1,1
3670.16599993706,0,762,15.7,0,0,1,1
3670.26600008011,0,759,15.7,0,0,1,1
3670.36699991226,0,760,15.7,0,0,1,1
3670.46700005531,0,761,15.7,0,0,1,1
3670.56699995995,0,757,15.7,0,0,1,1
3670.66800003052,0,762,15.7,0,0,1,1
3670.76799993515,0,757,15.7,0,0,1,1
3670.8680000782,0,758,15.7,0,0,1,1
3670.96899991035,0,757,15.7,0,0,1,1
3671.06900005341,0,759,15.7,0,0,1,1
3671.16899995804,0,758,15.7,0,0,1,1
3671.27000002861,0,760,15.7,0,0,1,1
3671.36999993324,0,758,15.7,0,0,1,1
3671.47100000381,0,757,15.7,0,0,1,1
3671.57099990845,0,754,15.7,0,0,1,1
3671.6710000515,0,754,15.7,0,0,1,1
3671.77199988365,0,754,15.7,0,0,1,1
3671.8720000267,0,754,15.7,0,0,1,1
3671.97300009727,0,751,15.7,0,0,1,1
3672.07300000191,0,750,15.7,0,0,1,1
3672.17299990654,0,749,15.7,0,0,1,1
3672.27399997711,0,750,15.7,0,0,1,1
3672.37399988174,0,748,15.7,0,0,1,1
3672.4740000248,0,748,15.7,0,0,1,1
3672.57500009537,0,748,15.7,0,0,1,1
3672.675,0,748,15.7,0,0,1,1
3672.77600007057,0,752,15.7,0,0,1,1
3672.8759999752,0,754,15.7,0,0,1,1
3672.97700004578,0,756,15.7,0,0,1,1
3673.07699995041,0,752,15.7,0,0,1,1
3673.17800002098,0,756,15.7,0,0,1,1
3673.27799992561,0,758,15.7,0,0,1,1
3673.37899999619,0,762,15.7,0,0,1,1
3673.47899990082,0,763,15.7,0,0,1,1
3673.57900004387,0,760,15.7,0,0,1,1
3673.68000011444,0,764,15.7,0,0,1,1
3673.78000001907,0,758,15.7,0,0,1,1
3673.88100008965,0,758,15.7,0,0,1,1
3673.98099999428,0,754,15.7,0,0,1,1
3674.08200006485,0,754,15.7,0,0,1,1
3674.18199996948,0,754,15.7,0,0,1,1
3674.28200011253,0,756,15.7,0,0,1,1
3674.38299994469,0,756,15.7,0,0,1,1
3674.48300008774,0,752,15.7,0,0,1,1
3674.58399991989,0,752,15.7,0,0,1,1
3674.68400006294,0,747,15.7,0,0,1,1
3674.7849998951,0,754,15.7,0,0,1,1
3674.88599996567,0,757,15.7,0,0,1,1
3674.98600010872,0,756,15.7,0,0,1,1
3675.08699994087,0,755,15.7,0,0,1,1
3675.18700008392,0,752,15.7,0,0,1,1
3675.28799991608,0,755,15.7,0,0,1,1
3675.38800005913,0,756,15.7,0,0,1,1
3675.48799996376,0,758,15.7,0,0,1,1
3675.58900003433,0,757,15.7,0,0,1,1
3675.68899993897,0,758,15.7,0,0,1,1
3675.79000000954,0,755,15.7,0,0,1,1
3675.88999991417,0,757,15.7,0,0,1,1
3675.99000005722,0,758,15.7,0,0,1,1
3676.09099988937,0,761,15.7,0,0,1,1
3676.19100003243,0,757,15.7,0,0,1,1
3676.292000103,0,762,15.7,0,0,1,1
3676.39200000763,0,759,15.7,0,0,1,1
3676.49199991226,0,758,15.7,0,0,1,1
3676.59299998283,0,758,15.7,0,0,1,1
3676.69299988747,0,760,15.7,0,0,1,1
3676.79399995804,0,759,15.7,0,0,1,1
3676.89400010109,0,755,15.7,0,0,1,1
3676.99499993324,0,762,15.7,0,0,1,1
3677.09500007629,0,754,15.7,0,0,1,1
3677.19599990845,0,744,15.7,0,0,1,1
3677.2960000515,0,748,15.7,0,0,1,1
3677.39699988365,0,746,15.7,0,0,1,1
3677.4970000267,0,748,15.7,0,0,1,1
3677.59699993134,0,750,15.7,0,0,1,1
3677.69800000191,0,745,15.7,0,0,1,1
3677.79799990654,0,749,15.7,0,0,1,1
3677.89899997711,0,745,15.7,0,0,1,1
3677.99899988174,0,752,15.7,0,0,1,1
3678.09999995232,0,750,15.7,0,0,1,1
3678.20000009537,0,744,15.7,0,0,1,1
3678.3,0,744,15.7,0,0,1,1
3678.40100007057,0,744,15.7,0,0,1,1
3678.5009999752,0,740,15.7,0,0,1,1
3678.60200004578,0,740,15.7,0,0,1,1
3678.70199995041,0,745,15.7,0,0,1,1
3678.80200009346,0,749,15.7,0,0,1,1
3678.90299992561,0,754,15.7,0,0,1,1
3679.00300006866,0,754,15.7,0,0,1,1
3679.10399990082,0,758,15.7,0,0,1,1
3679.20400004387,0,754,15.7,0,0,1,1
3679.30500011444,0,759,15.7,0,0,1,1
3679.40500001907,0,765,15.7,0,0,1,1
3679.50600008965,0,766,15.7,0,0,1,1
3679.60599999428,0,766,15.7,0,0,1,1
3679.70599989891,0,768,15.7,0,0,1,1
3679.80699996948,0,766,15.7,0,0,1,1
3679.90700011253,0,760,15.7,0,0,1,1
3680.00799994469,0,761,15.7,0,0,1,1
3680.10800008774,0,758,15.7,0,0,1,1
3680.20799999237,0,755,15.7,0,0,1,1
3680.30900006294,0,758,15.7,0,0,1,1
3680.40899996758,0,754,15.7,0,0,1,1
3680.51000003815,0,755,15.7,0,0,1,1
3680.60999994278,0,751,15.7,0,0,1,1
3680.71000008583,0,746,15.7,0,0,1,1
3680.81099991798,0,748,15.7,0,0,1,1
3680.91100006104,0,747,15.7,0,0,1,1
3681.01199989319,0,748,15.7,0,0,1,1
3681.11200003624,0,748,15.7,0,0,1,1
3681.21199994087,0,753,15.7,0,0,1,1
3681.31300001144,0,750,15.7,0,0,1,1
3681.41299991608,0,753,15.7,0,0,1,1
3681.51399998665,0,754,15.7,0,0,1,1
3681.61399989128,0,752,15.7,0,0,1,1
3681.71400003433,0,759,15.7,0,0,1,1
3681.8150001049,0,752,15.7,0,0,1,1
3681.91500000954,0,757,15.7,0,0,1,1
3682.01600008011,0,760,15.7,0,0,1,1
3682.11599998474,0,758,15.7,0,0,1,1
3682.21700005531,0,759,15.7,0,0,1,1
3682.31699995995,0,758,15.7,0,0,1,1
3682.41800003052,0,753,15.7,0,0,1,1
3682.51799993515,0,754,15.7,0,0,1,1
3682.61900000572,0,754,15.7,0,0,1,1
3682.71899991035,0,758,15.7,0,0,1,1
3682.81999998093,0,761,15.7,0,0,1,1
3682.91999988556,0,759,15.7,0,0,1,1
3683.02000002861,0,760,15.7,0,0,1,1
3683.12100009918,0,762,15.7,0,0,1,1
3683.22100000381,0,758,15.7,0,0,1,1
3683.32200007439,0,754,15.7,0,0,1,1
3683.42199997902,0,756,15.7,0,0,1,1
3683.52300004959,0,748,15.7,0,0,1,1
3683.62299995422,0,748,15.7,0,0,1,1
3683.7240000248,0,757,15.7,0,0,1,1
3683.82500009537,0,755,15.7,0,0,1,1
3683.925,0,756,15.7,0,0,1,1
3684.02600007057,0,762,15.7,0,0,1,1
3684.1259999752,0,759,15.7,0,0,1,1
3684.22700004578,0,756,15.7,0,0,1,1
3684.32699995041,0,761,15.7,0,0,1,1
3684.42800002098,0,758,15.7,0,0,1,1
3684.52799992561,0,760,15.7,0,0,1,1
3684.62800006866,0,762,15.7,0,0,1,1
3684.72899990082,0,757,15.7,0,0,1,1
3684.82900004387,0,753,15.7,0,0,1,1
3684.93000011444,0,757,15.7,0,0,1,1
3685.03000001907,0,759,15.7,0,0,1,1
3685.12999992371,0,763,15.7,0,0,1,1
3685.23099999428,0,766,15.7,0,0,1,1
3685.33099989891,0,767,15.7,0,0,1,1
3685.43199996948,0,763,15.7,0,0,1,1
3685.53200011253,0,769,15.7,0,0,1,1
3685.63200001717,0,770,15.7,0,0,1,1
3685.73300008774,0,759,15.7,0,0,1,1
3685.83299999237,0,761,15.7,0,0,1,1
3685.93400006294,0,756,15.7,0,0,1,1
3686.03399996758,0,756,15.7,0,0,1,1
3686.13500003815,0,758,15.7,0,0,1,1
3686.23499994278,0,757,15.7,0,0,1,1
3686.33600001335,0,754,15.7,0,0,1,1
3686.43599991798,0,751,15.7,0,0,1,1
3686.53699998856,0,751,15.7,0,0,1,1
3686.63699989319,0,752,15.7,0,0,1,1
3686.73700003624,0,753,15.7,0,0,1,1
3686.83800010681,0,754,15.7,0,0,1,1
3686.93800001144,0,752,15.7,0,0,1,1
3687.03799991608,0,751,15.7,0,0,1,1
3687.13899998665,0,753,15.7,0,0,1,1
3687.23899989128,0,754,15.7,0,0,1,1
3687.33999996185,0,752,15.7,0,0,1,1
3687.4400001049,0,750,15.7,0,0,1,1
3687.54000000954,0,749,15.7,0,0,1,1
3687.64100008011,0,749,15.7,0,0,1,1
3687.74099998474,0,749,15.7,0,0,1,1
3687.84200005531,0,748,15.7,0,0,1,1
3687.94199995995,0,749,15.7,0,0,1,1
3688.042000103,0,747,15.7,0,0,1,1
3688.14299993515,0,748,15.7,0,0,1,1
3688.2430000782,0,746,15.7,0,0,1,1
3688.34399991035,0,754,15.7,0,0,1,1
3688.44400005341,0,755,15.7,0,0,1,1
3688.54399995804,0,756,15.7,0,0,1,1
3688.64500002861,0,754,15.7,0,0,1,1
3688.74499993324,0,749,15.7,0,0,1,1
3688.84600000381,0,747,15.7,0,0,1,1
3688.94700007439,0,747,15.7,0,0,1,1
3689.04699997902,0,749,15.7,0,0,1,1
3689.14699988365,0,753,15.7,0,0,1,1
3689.24799995422,0,751,15.7,0,0,1,1
3689.34800009727,0,752,15.7,0,0,1,1
3689.44899992943,0,754,15.7,0,0,1,1
3689.54900007248,0,755,15.7,0,0,1,1
3689.64899997711,0,748,15.7,0,0,1,1
3689.75000004768,0,752,15.7,0,0,1,1
3689.84999995232,0,754,15.7,0,0,1,1
3689.95100002289,0,753,15.7,0,0,1,1
3690.05099992752,0,750,15.7,0,0,1,1
3690.15100007057,0,748,15.7,0,0,1,1
3690.25199990273,0,750,15.7,0,0,1,1
3690.35200004578,0,748,15.7,0,0,1,1
3690.45300011635,0,751,15.7,0,0,1,1
3690.55300002098,0,749,15.7,0,0,1,1
3690.65299992561,0,748,15.7,0,0,1,1
3690.75399999619,0,749,15.7,0,0,1,1
3690.85399990082,0,751,15.7,0,0,1,1
3690.95499997139,0,744,15.3,0,0,1,1
3691.05600004196,0,734,15.7,0,0,1,1
3691.15599994659,0,730,15.7,0,0,1,1
3691.25700001717,0,732,15.7,0,0,1,1
3691.3569999218,0,768,15.7,0,0,1,1
3691.45799999237,0,790,15.7,0,0,1,1
3691.557999897,0,811,15.7,0,0,1,1
3691.65800004005,0,824,15.7,0,0,1,1
3691.75900011063,0,842,15.7,0,0,1,1
3691.85900001526,0,842,15.7,0,0,1,1
3691.96000008583,0,851,15.7,0,0,1,1
3692.05999999046,0,854,15.7,0,0,1,1
3692.16100006104,0,852,15.7,0,0,1,1
3692.26099996567,0,846,15.7,0,0,1,1
3692.36100010872,0,838,15.7,0,0,1,1
3692.46199994087,0,830,15.7,0,0,1,1
3692.56200008392,0,833,15.7,0,0,1,1
3692.66299991608,0,820,15.7,0,0,1,1
3692.76300005913,0,823,15.7,0,0,1,1
3692.86399989128,0,827,15.7,0,0,1,1
3692.96400003433,0,833,15.7,0,0,1,1
3693.06399993897,0,828,15.7,0,0,1,1
3693.16500000954,0,835,15.7,0,0,1,1
3693.26499991417,0,832,15.7,0,0,1,1
3693.36599998474,0,835,15.7,0,0,1,1
3693.46599988937,0,833,15.7,0,0,1,1
3693.56699995995,0,827,15.7,0,0,1,1
3693.667000103,0,834,15.7,0,0,1,1
3693.76700000763,0,831,15.3,0,0,1,1
3693.8680000782,0,823,15.7,0,0,1,1
3693.96799998283,0,826,15.7,0,0,1,1
3694.06900005341,0,826,15.3,0,0,1,1
3694.16899995804,0,828,15.3,0,0,1,1
3694.27000002861,0,819,15.3,0,0,1,1
3694.36999993324,0,815,15.3,0,0,1,1
3694.47000007629,0,812,15.3,0,0,1,1
3694.57099990845,0,809,15.3,0,0,1,1
3694.6710000515,0,803,15.3,0,0,1,1
3694.77099995613,0,798,15.3,0,0,1,1
3694.8720000267,0,800,15.3,0,0,1,1
3694.97199993134,0,804,15.3,0,0,1,1
3695.07300000191,0,804,15.3,0,0,1,1
3695.17299990654,0,799,15.3,0,0,1,1
3695.27399997711,0,790,15.3,0,0,1,1
3695.37399988174,0,798,15.3,0,0,1,1
3695.4740000248,0,794,15.3,0,0,1,1
3695.57500009537,0,796,15.3,0,0,1,1
3695.675,0,788,15.3,0,0,1,1
3695.77600007057,0,786,15.7,0,0,1,1
3695.8759999752,0,783,16.1,0,0,1,1
3695.97700004578,0,788,16.1,0,0,1,1
3696.07699995041,0,789,16.1,0,0,1,1
3696.17700009346,0,812,16.1,0,0,1,1
3696.27799992561,0,829,16.1,0,0,1,1
3696.37800006866,0,853,16.1,0,0,1,1
3696.47899990082,0,867,16.1,0,0,1,1
3696.57900004387,0,842,16.1,0,0,1,1
3696.68000011444,0,834,16.1,0,0,1,1
3696.78000001907,0,830,16.1,0,0,1,1
3696.87999992371,0,827,16.1,0,0,1,1
3696.98099999428,0,822,16.1,0,0,1,1
3697.08299999237,0,821,16.1,0,0,1,1
3697.18400006294,0,829,16.1,0,0,1,1
3697.28399996758,0,827,16.1,0,0,1,1
3697.38400011063,0,823,16.1,0,0,1,1
3697.48499994278,0,820,16.1,0,0,1,1
3697.58500008583,0,814,16.1,0,0,1,1
3697.68599991798,0,819,16.1,0,0,1,1
3697.78600006104,0,818,16.1,0,0,1,1
3697.88599996567,0,816,16.1,0,0,1,1
3697.98700003624,0,822,16.1,0,0,1,1
3698.08699994087,0,820,16.1,0,0,1,1
3698.18800001144,0,820,16.1,0,0,1,1
3698.28799991608,0,820,16.1,0,0,1,1
3698.38800005913,0,823,16.1,0,0,1,1
3698.48899989128,0,823,16.1,0,0,1,1
3698.58900003433,0,825,16.1,0,0,1,1
3698.6900001049,0,823,16.1,0,0,1,1
3698.79000000954,0,824,16.1,0,0,1,1
3698.89100008011,0,824,16.1,0,0,1,1
3698.99099998474,0,823,16.1,0,0,1,1
3699.09200005531,0,818,16.1,0,0,1,1
3699.19199995995,0,812,16.1,0,0,1,1
3699.29300003052,0,819,16.1,0,0,1,1
3699.39299993515,0,816,16.1,0,0,1,1
3699.4930000782,0,814,16.1,0,0,1,1
3699.59399991035,0,811,16.1,0,0,1,1
3699.69400005341,0,804,16.1,0,0,1,1
