"timeSec","segment","latitude","longitude"
665,72,40.8265869704937,-96.6990519116593
665.1,72,40.8265895284387,-96.6990462529399
665.2,72,40.8265919414443,-96.6990409027825
665.3,72,40.8265942907445,-96.6990356813687
665.4,72,40.8265966349855,-96.6990304560194
665.5,72,40.826598958913,-96.6990252149935
665.6,72,40.8266012524378,-96.6990199668696
665.7,72,40.826603385318,-96.6990150432976
665.8,72,40.8266054469022,-96.6990102678636
665.9,72,40.8266075104074,-96.6990054938683
666,72,40.8266095829899,-96.6990007266949
666.1,72,40.8266116679942,-96.6989959810789
666.2,72,40.826613641436,-96.6989915530914
666.3,72,40.8266155735419,-96.6989872935263
666.4,72,40.8266175353993,-96.6989830576046
666.5,72,40.8266195333405,-96.6989788510446
666.6,72,40.8266215872002,-96.6989747060173
666.7,72,40.8266234666048,-96.6989710561337
666.8,72,40.8266252531312,-96.6989676739153
666.9,72,40.8266270579345,-96.6989643085418
667,72,40.8266288706378,-96.6989609505287
667.1,72,40.8266306784525,-96.6989575952819
667.2,72,40.826632328818,-96.6989545020119
667.3,72,40.8266338782991,-96.6989515502572
667.4,72,40.826635404006,-96.6989485771343
667.5,72,40.8266368978558,-96.6989455788134
667.6,72,40.826638288308,-96.6989426866434
667.7,72,40.8266396014544,-96.6989398496387
667.8,72,40.8266409111188,-96.6989370098143
667.9,72,40.8266422357269,-96.6989341820144
668,72,40.82664356581,-96.6989313608538
668.1,72,40.8266448197088,-96.6989286940264
668.2,72,40.8266460149284,-96.6989261256567
668.3,72,40.8266471954978,-96.6989235455794
668.4,72,40.8266483527925,-96.6989209497937
668.5,72,40.8266493666316,-96.6989186021245
668.6,72,40.826650273813,-96.6989164280939
668.7,72,40.8266511532615,-96.6989142344253
668.8,72,40.8266519992083,-96.6989120180478
668.9,72,40.8266528113389,-96.698909781422
669,72,40.8266534802398,-96.6989078160478
669.1,72,40.8266540443474,-96.6989060621948
669.2,72,40.8266545798068,-96.6989042928692
669.3,72,40.8266550845082,-96.6989025079635
669.4,72,40.826655556191,-96.6989007081853
669.5,72,40.8266559288551,-96.6988991689547
669.6,72,40.8266562270719,-96.6988978532106
669.7,72,40.826656509908,-96.6988965315382
669.8,72,40.8266567769846,-96.6988952041812
669.9,72,40.826657030317,-96.6988938724348
670,72,40.826657223974,-96.6988928082673
670.1,72,40.8266573675986,-96.6988919881834
670.2,72,40.826657505873,-96.6988911665323
670.3,72,40.826657639936,-96.6988903436477
670.4,72,40.8266577692112,-96.6988895194597
670.5,72,40.8266578940436,-96.6988886940623
670.6,72,40.8266580146232,-96.6988878675914
670.7,72,40.8266581305657,-96.6988870399499
670.8,72,40.8266582427656,-96.6988862114343
670.9,72,40.8266583501673,-96.6988853817981
671,72,40.8266584543138,-96.6988845514601
671.1,72,40.8266585535312,-96.6988837200595
671.2,73,40.826658563453,-96.6988836369194
671.3,73,40.826658563453,-96.6988836369194
671.4,73,40.826658563453,-96.6988836369194
671.5,73,40.826658563453,-96.6988836369194
671.6,73,40.826658563453,-96.6988836369194
671.7,73,40.826658563453,-96.6988836369194
671.8,73,40.826658563453,-96.6988836369194
671.9,73,40.826658563453,-96.6988836369194
672,73,40.826658563453,-96.6988836369194
672.1,73,40.826658563453,-96.6988836369194
672.2,73,40.826658563453,-96.6988836369194
672.3,73,40.826658563453,-96.6988836369194
672.4,73,40.826658563453,-96.6988836369194
672.5,73,40.826658563453,-96.6988836369194
672.6,73,40.826658563453,-96.6988836369194
672.7,73,40.826658563453,-96.6988836369194
672.8,73,40.826658563453,-96.6988836369194
672.9,73,40.826658563453,-96.6988836369194
673,73,40.826658563453,-96.6988836369194
673.1,73,40.826658563453,-96.6988836369194
673.2,73,40.826658563453,-96.6988836369194
673.3,73,40.826658563453,-96.6988836369194
673.4,73,40.826658563453,-96.6988836369194
673.5,73,40.826658563453,-96.6988836369194
673.6,73,40.826658563453,-96.6988836369194
673.7,73,40.826658563453,-96.6988836369194
673.8,73,40.826658563453,-96.6988836369194
673.9,73,40.826658563453,-96.6988836369194
674,73,40.826658563453,-96.6988836369194
674.1,73,40.826658563453,-96.6988836369194
674.2,73,40.826658563453,-96.6988836369194
674.3,73,40.826658563453,-96.6988836369194
674.4,73,40.826658563453,-96.6988836369194
674.5,73,40.826658563453,-96.6988836369194
674.6,73,40.826658563453,-96.6988836369194
674.7,73,40.826658563453,-96.6988836369194
674.8,73,40.826658563453,-96.6988836369194
674.9,73,40.826658563453,-96.6988836369194
675,73,40.826658563453,-96.6988836369194
675.1,73,40.826658563453,-96.6988836369194
675.2,73,40.826658563453,-96.6988836369194
675.3,73,40.826658563453,-96.6988836369194
675.4,73,40.826658563453,-96.6988836369194
675.5,73,40.826658563453,-96.6988836369194
675.6,73,40.826658563453,-96.6988836369194
675.7,73,40.826658563453,-96.6988836369194
675.8,73,40.826658563453,-96.6988836369194
675.9,73,40.826658563453,-96.6988836369194
676,73,40.826658563453,-96.6988836369194
676.1,73,40.826658563453,-96.6988836369194
676.2,73,40.826658563453,-96.6988836369194
676.3,73,40.826658563453,-96.6988836369194
676.4,73,40.826658563453,-96.6988836369194
676.5,73,40.826658563453,-96.6988836369194
676.6,73,40.826658563453,-96.6988836369194
676.7,73,40.826658563453,-96.6988836369194
676.8,73,40.826658563453,-96.6988836369194
676.9,73,40.826658563453,-96.6988836369194
677,73,40.826658563453,-96.6988836369194
677.1,73,40.826658563453,-96.6988836369194
677.2,73,40.826658563453,-96.6988836369194
677.3,73,40.826658563453,-96.6988836369194
677.4,73,40.826658563453,-96.6988836369194
677.5,73,40.826658563453,-96.6988836369194
677.6,73,40.826658563453,-96.6988836369194
677.7,73,40.826658563453,-96.6988836369194
677.8,73,40.826658563453,-96.6988836369194
677.9,73,40.826658563453,-96.6988836369194
678,73,40.826658563453,-96.6988836369194
678.1,73,40.826658563453,-96.6988836369194
678.2,73,40.826658563453,-96.6988836369194
678.3,73,40.826658563453,-96.6988836369194
678.4,73,40.826658563453,-96.6988836369194
678.5,73,40.826658563453,-96.6988836369194
678.6,73,40.826658563453,-96.6988836369194
678.7,73,40.826658563453,-96.6988836369194
678.8,73,40.826658563453,-96.6988836369194
678.9,73,40.826658563453,-96.6988836369194
679,73,40.826658563453,-96.6988836369194
679.1,73,40.826658563453,-96.6988836369194
679.2,73,40.826658563453,-96.6988836369194
679.3,73,40.826658563453,-96.6988836369194
679.4,73,40.826658563453,-96.6988836369194
679.5,73,40.826658563453,-96.6988836369194
679.6,73,40.826658563453,-96.6988836369194
679.7,73,40.826658563453,-96.6988836369194
679.8,73,40.826658563453,-96.6988836369194
679.9,73,40.826658563453,-96.6988836369194
680,73,40.826658563453,-96.6988836369194
680.1,73,40.826658563453,-96.6988836369194
680.2,73,40.826658563453,-96.6988836369194
680.3,73,40.826658563453,-96.6988836369194
680.4,73,40.826658563453,-96.6988836369194
680.5,73,40.826658563453,-96.6988836369194
680.6,73,40.826658563453,-96.6988836369194
680.7,73,40.826658563453,-96.6988836369194
680.8,73,40.826658563453,-96.6988836369194
680.9,73,40.826658563453,-96.6988836369194
681,73,40.826658563453,-96.6988836369194
681.1,73,40.826658563453,-96.6988836369194
681.2,73,40.826658563453,-96.6988836369194
681.3,73,40.826658563453,-96.6988836369194
681.4,73,40.826658563453,-96.6988836369194
681.5,73,40.826658563453,-96.6988836369194
681.6,73,40.826658563453,-96.6988836369194
681.7,73,40.826658563453,-96.6988836369194
681.8,73,40.826658563453,-96.6988836369194
681.9,73,40.826658563453,-96.6988836369194
682,73,40.826658563453,-96.6988836369194
682.1,73,40.826658563453,-96.6988836369194
682.2,73,40.826658563453,-96.6988836369194
682.3,73,40.826658563453,-96.6988836369194
682.4,73,40.826658563453,-96.6988836369194
682.5,73,40.826658563453,-96.6988836369194
682.6,73,40.826658563453,-96.6988836369194
682.7,73,40.826658563453,-96.6988836369194
682.8,73,40.826658563453,-96.6988836369194
682.9,73,40.826658563453,-96.6988836369194
683,73,40.826658563453,-96.6988836369194
683.1,73,40.826658563453,-96.6988836369194
683.2,73,40.826658563453,-96.6988836369194
683.3,73,40.826658563453,-96.6988836369194
683.4,73,40.826658563453,-96.6988836369194
683.5,73,40.826658563453,-96.6988836369194
683.6,73,40.826658563453,-96.6988836369194
683.7,73,40.826658563453,-96.6988836369194
683.8,73,40.826658563453,-96.6988836369194
683.9,73,40.826658563453,-96.6988836369194
684,73,40.826658563453,-96.6988836369194
684.1,73,40.826658563453,-96.6988836369194
684.2,73,40.826658563453,-96.6988836369194
684.3,73,40.826658563453,-96.6988836369194
684.4,73,40.826658563453,-96.6988836369194
684.5,73,40.826658563453,-96.6988836369194
684.6,73,40.826658563453,-96.6988836369194
684.7,73,40.826658563453,-96.6988836369194
684.8,73,40.826658563453,-96.6988836369194
684.9,73,40.826658563453,-96.6988836369194
685,73,40.826658563453,-96.6988836369194
685.1,73,40.826658563453,-96.6988836369194
685.2,73,40.826658563453,-96.6988836369194
685.3,73,40.826658563453,-96.6988836369194
685.4,73,40.826658563453,-96.6988836369194
685.5,73,40.826658563453,-96.6988836369194
685.6,73,40.826658563453,-96.6988836369194
685.7,73,40.826658563453,-96.6988836369194
685.8,73,40.826658563453,-96.6988836369194
685.9,73,40.826658563453,-96.6988836369194
686,73,40.826658563453,-96.6988836369194
686.1,73,40.826658563453,-96.6988836369194
686.2,73,40.826658563453,-96.6988836369194
686.3,73,40.826658563453,-96.6988836369194
686.4,73,40.826658563453,-96.6988836369194
686.5,73,40.826658563453,-96.6988836369194
686.6,73,40.826658563453,-96.6988836369194
686.7,73,40.826658563453,-96.6988836369194
686.8,73,40.826658563453,-96.6988836369194
686.9,73,40.826658563453,-96.6988836369194
687,73,40.826658563453,-96.6988836369194
687.1,73,40.826658563453,-96.6988836369194
687.2,73,40.826658563453,-96.6988836369194
687.3,73,40.826658563453,-96.6988836369194
687.4,73,40.826658563453,-96.6988836369194
687.5,73,40.826658563453,-96.6988836369194
687.6,73,40.826658563453,-96.6988836369194
687.7,73,40.826658563453,-96.6988836369194
687.8,73,40.826658563453,-96.6988836369194
687.9,73,40.826658563453,-96.6988836369194
688,73,40.826658563453,-96.6988836369194
688.1,73,40.826658563453,-96.6988836369194
688.2,73,40.826658563453,-96.6988836369194
688.3,73,40.826658563453,-96.6988836369194
688.4,73,40.826658563453,-96.6988836369194
688.5,73,40.826658563453,-96.6988836369194
688.6,73,40.826658563453,-96.6988836369194
688.7,73,40.826658563453,-96.6988836369194
688.8,73,40.826658563453,-96.6988836369194
688.9,73,40.826658563453,-96.6988836369194
689,73,40.826658563453,-96.6988836369194
689.1,73,40.826658563453,-96.6988836369194
689.2,73,40.826658563453,-96.6988836369194
689.3,73,40.826658563453,-96.6988836369194
689.4,73,40.826658563453,-96.6988836369194
689.5,73,40.826658563453,-96.6988836369194
689.6,73,40.826658563453,-96.6988836369194
689.7,73,40.826658563453,-96.6988836369194
689.8,73,40.826658563453,-96.6988836369194
689.9,73,40.826658563453,-96.6988836369194
690,73,40.826658563453,-96.6988836369194
690.1,73,40.826658563453,-96.6988836369194
690.2,73,40.826658563453,-96.6988836369194
690.3,73,40.826658563453,-96.6988836369194
690.4,73,40.826658563453,-96.6988836369194
690.5,73,40.826658563453,-96.6988836369194
690.6,73,40.826658563453,-96.6988836369194
690.7,73,40.826658563453,-96.6988836369194
690.8,73,40.826658563453,-96.6988836369194
690.9,73,40.826658563453,-96.6988836369194
691,73,40.826658563453,-96.6988836369194
691.1,73,40.826658563453,-96.6988836369194
691.2,73,40.826658563453,-96.6988836369194
691.3,73,40.826658563453,-96.6988836369194
691.4,73,40.826658563453,-96.6988836369194
691.5,73,40.826658563453,-96.6988836369194
691.6,73,40.826658563453,-96.6988836369194
691.7,73,40.826658563453,-96.6988836369194
691.8,73,40.826658563453,-96.6988836369194
691.9,73,40.826658563453,-96.6988836369194
692,73,40.826658563453,-96.6988836369194
692.1,73,40.826658563453,-96.6988836369194
692.2,73,40.826658563453,-96.6988836369194
692.3,73,40.826658563453,-96.6988836369194
692.4,73,40.826658563453,-96.6988836369194
692.5,73,40.826658563453,-96.6988836369194
692.6,73,40.826658563453,-96.6988836369194
692.7,73,40.826658563453,-96.6988836369194
692.8,73,40.826658563453,-96.6988836369194
692.9,73,40.826658563453,-96.6988836369194
693,73,40.826658563453,-96.6988836369194
693.1,73,40.826658563453,-96.6988836369194
693.2,73,40.826658563453,-96.6988836369194
693.3,73,40.826658563453,-96.6988836369194
693.4,73,40.826658563453,-96.6988836369194
693.5,73,40.826658563453,-96.6988836369194
693.6,73,40.826658563453,-96.6988836369194
693.7,73,40.826658563453,-96.6988836369194
693.8,73,40.826658563453,-96.6988836369194
693.9,73,40.826658563453,-96.6988836369194
694,73,40.826658563453,-96.6988836369194
694.1,73,40.826658563453,-96.6988836369194
694.2,73,40.826658563453,-96.6988836369194
694.3,73,40.826658563453,-96.6988836369194
694.4,73,40.826658563453,-96.6988836369194
694.5,73,40.826658563453,-96.6988836369194
694.6,73,40.826658563453,-96.6988836369194
694.7,73,40.826658563453,-96.6988836369194
694.8,73,40.826658563453,-96.6988836369194
694.9,73,40.826658563453,-96.6988836369194
695,73,40.826658563453,-96.6988836369194
695.1,73,40.826658563453,-96.6988836369194
695.2,73,40.826658563453,-96.6988836369194
695.3,73,40.826658563453,-96.6988836369194
695.4,73,40.826658563453,-96.6988836369194
695.5,73,40.826658563453,-96.6988836369194
695.6,73,40.826658563453,-96.6988836369194
695.7,73,40.826658563453,-96.6988836369194
695.8,73,40.826658563453,-96.6988836369194
695.9,73,40.826658563453,-96.6988836369194
696,73,40.826658563453,-96.6988836369194
696.1,73,40.826658563453,-96.6988836369194
696.2,73,40.826658563453,-96.6988836369194
696.3,73,40.826658563453,-96.6988836369194
696.4,73,40.826658563453,-96.6988836369194
696.5,73,40.826658563453,-96.6988836369194
696.6,73,40.826658563453,-96.6988836369194
696.7,73,40.826658563453,-96.6988836369194
696.8,73,40.826658563453,-96.6988836369194
696.9,73,40.826658563453,-96.6988836369194
697,73,40.826658563453,-96.6988836369194
697.1,73,40.826658563453,-96.6988836369194
697.2,73,40.826658563453,-96.6988836369194
697.3,73,40.826658563453,-96.6988836369194
697.4,73,40.826658563453,-96.6988836369194
697.5,73,40.826658563453,-96.6988836369194
697.6,73,40.826658563453,-96.6988836369194
697.7,73,40.826658563453,-96.6988836369194
697.8,73,40.826658563453,-96.6988836369194
697.9,73,40.826658563453,-96.6988836369194
698,73,40.826658563453,-96.6988836369194
698.1,73,40.826658563453,-96.6988836369194
698.2,73,40.826658563453,-96.6988836369194
698.3,73,40.826658563453,-96.6988836369194
698.4,73,40.826658563453,-96.6988836369194
698.5,73,40.826658563453,-96.6988836369194
698.6,73,40.826658563453,-96.6988836369194
698.7,73,40.826658563453,-96.6988836369194
698.8,73,40.826658563453,-96.6988836369194
698.9,73,40.826658563453,-96.6988836369194
699,73,40.826658563453,-96.6988836369194
699.1,73,40.826658563453,-96.6988836369194
699.2,73,40.826658563453,-96.6988836369194
699.3,73,40.826658563453,-96.6988836369194
699.4,73,40.826658563453,-96.6988836369194
699.5,73,40.826658563453,-96.6988836369194
699.6,73,40.826658563453,-96.6988836369194
699.7,73,40.826658563453,-96.6988836369194
699.8,73,40.826658563453,-96.6988836369194
699.9,73,40.826658563453,-96.6988836369194
700,73,40.826658563453,-96.6988836369194
700.1,73,40.826658563453,-96.6988836369194
700.2,73,40.826658563453,-96.6988836369194
700.3,73,40.826658563453,-96.6988836369194
700.4,73,40.826658563453,-96.6988836369194
700.5,73,40.826658563453,-96.6988836369194
700.6,73,40.826658563453,-96.6988836369194
700.7,73,40.826658563453,-96.6988836369194
700.8,73,40.826658563453,-96.6988836369194
700.9,73,40.826658563453,-96.6988836369194
701,73,40.826658563453,-96.6988836369194
701.1,73,40.826658563453,-96.6988836369194
701.2,73,40.826658563453,-96.6988836369194
701.3,73,40.826658563453,-96.6988836369194
701.4,73,40.826658563453,-96.6988836369194
701.5,73,40.826658563453,-96.6988836369194
701.6,73,40.826658563453,-96.6988836369194
701.7,73,40.826658563453,-96.6988836369194
701.8,73,40.826658563453,-96.6988836369194
701.9,73,40.826658563453,-96.6988836369194
702,73,40.826658563453,-96.6988836369194
702.1,73,40.826658563453,-96.6988836369194
702.2,73,40.826658563453,-96.6988836369194
702.3,73,40.826658563453,-96.6988836369194
702.4,73,40.826658563453,-96.6988836369194
702.5,73,40.826658563453,-96.6988836369194
702.6,73,40.826658563453,-96.6988836369194
702.7,73,40.826658563453,-96.6988836369194
702.8,73,40.826658563453,-96.6988836369194
702.9,73,40.826658563453,-96.6988836369194
703,73,40.826658563453,-96.6988836369194
703.1,73,40.826658563453,-96.6988836369194
703.2,73,40.826658563453,-96.6988836369194
703.3,73,40.826658563453,-96.6988836369194
703.4,73,40.826658563453,-96.6988836369194
703.5,73,40.826658563453,-96.6988836369194
703.6,73,40.826658563453,-96.6988836369194
703.7,73,40.826658563453,-96.6988836369194
703.8,73,40.826658563453,-96.6988836369194
703.9,73,40.826658563453,-96.6988836369194
704,73,40.826658563453,-96.6988836369194
704.1,73,40.826658563453,-96.6988836369194
704.2,73,40.826658563453,-96.6988836369194
704.3,73,40.826658563453,-96.6988836369194
704.4,73,40.826658563453,-96.6988836369194
704.5,73,40.826658563453,-96.6988836369194
704.6,73,40.826658563453,-96.6988836369194
704.7,73,40.826658563453,-96.6988836369194
704.8,73,40.826658563453,-96.6988836369194
704.9,73,40.826658563453,-96.6988836369194
705,73,40.826658563453,-96.6988836369194
705.1,73,40.826658563453,-96.6988836369194
705.2,73,40.826658563453,-96.6988836369194
705.3,73,40.826658563453,-96.6988836369194
705.4,73,40.826658563453,-96.6988836369194
705.5,73,40.826658563453,-96.6988836369194
705.6,73,40.826658563453,-96.6988836369194
705.7,73,40.826658563453,-96.6988836369194
705.8,73,40.826658563453,-96.6988836369194
705.9,73,40.826658563453,-96.6988836369194
706,73,40.826658563453,-96.6988836369194
706.1,73,40.826658563453,-96.6988836369194
706.2,73,40.826658563453,-96.6988836369194
706.3,73,40.826658563453,-96.6988836369194
706.4,73,40.826658563453,-96.6988836369194
706.5,73,40.826658563453,-96.6988836369194
706.6,73,40.826658563453,-96.6988836369194
706.7,73,40.826658563453,-96.6988836369194
706.8,73,40.826658563453,-96.6988836369194
706.9,73,40.826658563453,-96.6988836369194
707,73,40.826658563453,-96.6988836369194
707.1,73,40.826658563453,-96.6988836369194
707.2,73,40.826658563453,-96.6988836369194
707.3,73,40.826658563453,-96.6988836369194
707.4,73,40.826658563453,-96.6988836369194
707.5,73,40.826658563453,-96.6988836369194
707.6,73,40.826658563453,-96.6988836369194
707.7,73,40.826658563453,-96.6988836369194
707.8,73,40.826658563453,-96.6988836369194
707.9,73,40.826658563453,-96.6988836369194
708,73,40.826658563453,-96.6988836369194
708.1,73,40.826658563453,-96.6988836369194
708.2,73,40.826658563453,-96.6988836369194
708.3,73,40.826658563453,-96.6988836369194
708.4,73,40.826658563453,-96.6988836369194
708.5,73,40.826658563453,-96.6988836369194
708.6,73,40.826658563453,-96.6988836369194
708.7,73,40.826658563453,-96.6988836369194
708.8,73,40.826658563453,-96.6988836369194
708.9,73,40.826658563453,-96.6988836369194
709,73,40.826658563453,-96.6988836369194
709.1,73,40.826658563453,-96.6988836369194
709.2,73,40.826658563453,-96.6988836369194
709.3,73,40.826658563453,-96.6988836369194
709.4,73,40.826658563453,-96.6988836369194
709.5,73,40.826658563453,-96.6988836369194
709.6,73,40.826658563453,-96.6988836369194
709.7,73,40.826658563453,-96.6988836369194
709.8,73,40.826658563453,-96.6988836369194
709.9,73,40.826658563453,-96.6988836369194
710,73,40.826658563453,-96.6988836369194
710.1,73,40.826658563453,-96.6988836369194
710.2,73,40.826658563453,-96.6988836369194
710.3,73,40.826658563453,-96.6988836369194
710.4,73,40.826658563453,-96.6988836369194
710.5,73,40.826658563453,-96.6988836369194
710.6,73,40.826658563453,-96.6988836369194
710.7,73,40.826658563453,-96.6988836369194
710.8,73,40.826658563453,-96.6988836369194
710.9,73,40.826658563453,-96.6988836369194
711,73,40.826658563453,-96.6988836369194
711.1,73,40.826658563453,-96.6988836369194
711.2,73,40.826658563453,-96.6988836369194
711.3,73,40.826658563453,-96.6988836369194
711.4,73,40.826658563453,-96.6988836369194
711.5,73,40.826658563453,-96.6988836369194
711.6,73,40.826658563453,-96.6988836369194
711.7,73,40.826658563453,-96.6988836369194
711.8,73,40.826658563453,-96.6988836369194
711.9,73,40.826658563453,-96.6988836369194
712,73,40.826658563453,-96.6988836369194
712.1,73,40.826658563453,-96.6988836369194
712.2,73,40.826658563453,-96.6988836369194
712.3,73,40.826658563453,-96.6988836369194
712.4,73,40.826658563453,-96.6988836369194
712.5,73,40.826658563453,-96.6988836369194
712.6,73,40.826658563453,-96.6988836369194
712.7,73,40.826658563453,-96.6988836369194
712.8,73,40.826658563453,-96.6988836369194
712.9,73,40.826658563453,-96.6988836369194
713,73,40.826658563453,-96.6988836369194
713.1,73,40.826658563453,-96.6988836369194
713.2,73,40.826658563453,-96.6988836369194
713.3,73,40.826658563453,-96.6988836369194
713.4,73,40.826658563453,-96.6988836369194
713.5,73,40.826658563453,-96.6988836369194
713.6,73,40.826658563453,-96.6988836369194
713.7,73,40.826658563453,-96.6988836369194
713.8,73,40.826658563453,-96.6988836369194
713.9,73,40.826658563453,-96.6988836369194
714,73,40.826658563453,-96.6988836369194
714.1,73,40.826658563453,-96.6988836369194
714.2,73,40.826658563453,-96.6988836369194
714.3,73,40.826658563453,-96.6988836369194
714.4,73,40.826658563453,-96.6988836369194
714.5,73,40.826658563453,-96.6988836369194
714.6,73,40.826658563453,-96.6988836369194
714.7,73,40.826658563453,-96.6988836369194
714.8,73,40.826658563453,-96.6988836369194
714.9,73,40.826658563453,-96.6988836369194
715,73,40.826658563453,-96.6988836369194
715.1,73,40.826658563453,-96.6988836369194
715.2,73,40.826658563453,-96.6988836369194
715.3,73,40.826658563453,-96.6988836369194
715.4,73,40.826658563453,-96.6988836369194
715.5,73,40.826658563453,-96.6988836369194
715.6,73,40.826658563453,-96.6988836369194
715.7,73,40.826658563453,-96.6988836369194
715.8,73,40.826658563453,-96.6988836369194
715.9,73,40.826658563453,-96.6988836369194
716,73,40.826658563453,-96.6988836369194
716.1,73,40.826658563453,-96.6988836369194
716.2,73,40.826658563453,-96.6988836369194
716.3,73,40.826658563453,-96.6988836369194
716.4,73,40.826658563453,-96.6988836369194
716.5,73,40.826658563453,-96.6988836369194
716.6,73,40.826658563453,-96.6988836369194
716.7,73,40.826658563453,-96.6988836369194
716.8,73,40.826658563453,-96.6988836369194
716.9,73,40.826658563453,-96.6988836369194
717,73,40.826658563453,-96.6988836369194
717.1,73,40.826658563453,-96.6988836369194
717.2,73,40.826658563453,-96.6988836369194
717.3,73,40.826658563453,-96.6988836369194
717.4,73,40.826658563453,-96.6988836369194
717.5,73,40.826658563453,-96.6988836369194
717.6,73,40.826658563453,-96.6988836369194
717.7,73,40.826658563453,-96.6988836369194
717.8,73,40.826658563453,-96.6988836369194
717.9,73,40.826658563453,-96.6988836369194
718,73,40.826658563453,-96.6988836369194
718.1,73,40.826658563453,-96.6988836369194
718.2,73,40.826658563453,-96.6988836369194
718.3,73,40.826658563453,-96.6988836369194
718.4,73,40.826658563453,-96.6988836369194
718.5,73,40.826658563453,-96.6988836369194
718.6,73,40.826658563453,-96.6988836369194
718.7,73,40.826658563453,-96.6988836369194
718.8,73,40.826658563453,-96.6988836369194
718.9,73,40.826658563453,-96.6988836369194
719,73,40.826658563453,-96.6988836369194
719.1,73,40.826658563453,-96.6988836369194
719.2,73,40.826658563453,-96.6988836369194
719.3,73,40.826658563453,-96.6988836369194
719.4,73,40.826658563453,-96.6988836369194
719.5,73,40.826658563453,-96.6988836369194
719.6,73,40.826658563453,-96.6988836369194
719.7,73,40.826658563453,-96.6988836369194
719.8,73,40.826658563453,-96.6988836369194
719.9,73,40.826658563453,-96.6988836369194
720,73,40.826658563453,-96.6988836369194
720.1,73,40.826658563453,-96.6988836369194
720.2,73,40.826658563453,-96.6988836369194
720.3,73,40.826658563453,-96.6988836369194
720.4,73,40.826658563453,-96.6988836369194
720.5,73,40.826658563453,-96.6988836369194
720.6,73,40.826658563453,-96.6988836369194
720.7,73,40.826658563453,-96.6988836369194
720.8,73,40.826658563453,-96.6988836369194
720.9,73,40.826658563453,-96.6988836369194
721,73,40.826658563453,-96.6988836369194
721.1,73,40.826658563453,-96.6988836369194
721.2,73,40.826658563453,-96.6988836369194
721.3,73,40.826658563453,-96.6988836369194
721.4,73,40.826658563453,-96.6988836369194
721.5,73,40.826658563453,-96.6988836369194
721.6,73,40.826658563453,-96.6988836369194
721.7,73,40.826658563453,-96.6988836369194
721.8,73,40.826658563453,-96.6988836369194
721.9,73,40.826658563453,-96.6988836369194
722,73,40.826658563453,-96.6988836369194
722.1,73,40.826658563453,-96.6988836369194
722.2,73,40.826658563453,-96.6988836369194
722.3,73,40.826658563453,-96.6988836369194
722.4,73,40.826658563453,-96.6988836369194
722.5,73,40.826658563453,-96.6988836369194
722.6,73,40.826658563453,-96.6988836369194
722.7,73,40.826658563453,-96.6988836369194
722.8,73,40.826658563453,-96.6988836369194
722.9,73,40.826658563453,-96.6988836369194
723,73,40.826658563453,-96.6988836369194
723.1,73,40.826658563453,-96.6988836369194
723.2,73,40.826658563453,-96.6988836369194
723.3,73,40.826658563453,-96.6988836369194
723.4,73,40.826658563453,-96.6988836369194
723.5,73,40.826658563453,-96.6988836369194
723.6,73,40.826658563453,-96.6988836369194
723.7,73,40.826658563453,-96.6988836369194
723.8,73,40.826658563453,-96.6988836369194
723.9,73,40.826658563453,-96.6988836369194
724,73,40.826658563453,-96.6988836369194
724.1,73,40.826658563453,-96.6988836369194
724.2,73,40.826658563453,-96.6988836369194
724.3,73,40.826658563453,-96.6988836369194
724.4,73,40.826658563453,-96.6988836369194
724.5,73,40.826658563453,-96.6988836369194
724.6,73,40.826658563453,-96.6988836369194
724.7,73,40.826658563453,-96.6988836369194
724.8,73,40.826658563453,-96.6988836369194
724.9,73,40.826658563453,-96.6988836369194
725,73,40.826658563453,-96.6988836369194
725.1,73,40.826658563453,-96.6988836369194
725.2,73,40.826658563453,-96.6988836369194
725.3,73,40.826658563453,-96.6988836369194
725.4,73,40.826658563453,-96.6988836369194
725.5,73,40.826658563453,-96.6988836369194
725.6,73,40.826658563453,-96.6988836369194
725.7,73,40.826658563453,-96.6988836369194
725.8,73,40.826658563453,-96.6988836369194
725.9,73,40.826658563453,-96.6988836369194
726,73,40.826658563453,-96.6988836369194
726.1,73,40.826658563453,-96.6988836369194
726.2,73,40.826658563453,-96.6988836369194
726.3,73,40.826658563453,-96.6988836369194
726.4,73,40.826658563453,-96.6988836369194
726.5,73,40.826658563453,-96.6988836369194
726.6,73,40.826658563453,-96.6988836369194
726.7,73,40.826658563453,-96.6988836369194
726.8,73,40.826658563453,-96.6988836369194
726.9,73,40.826658563453,-96.6988836369194
727,73,40.826658563453,-96.6988836369194
727.1,73,40.826658563453,-96.6988836369194
727.2,73,40.826658563453,-96.6988836369194
727.3,73,40.826658563453,-96.6988836369194
727.4,73,40.826658563453,-96.6988836369194
727.5,73,40.826658563453,-96.6988836369194
727.6,73,40.826658563453,-96.6988836369194
727.7,73,40.826658563453,-96.6988836369194
727.8,73,40.826658563453,-96.6988836369194
727.9,73,40.826658563453,-96.6988836369194
728,73,40.826658563453,-96.6988836369194
728.1,73,40.826658563453,-96.6988836369194
728.2,73,40.826658563453,-96.6988836369194
728.3,73,40.826658563453,-96.6988836369194
728.4,73,40.826658563453,-96.6988836369194
728.5,73,40.826658563453,-96.6988836369194
728.6,73,40.826658563453,-96.6988836369194
728.7,73,40.826658563453,-96.6988836369194
728.8,73,40.826658563453,-96.6988836369194
